1626106702689;Model.NeuroTagMarkedAsTargetLogEntry;7
1626106702693;Model.SensorTelemetryLogEntry;99;99;99;94;99;91;99;99;C
1626106702693;Model.ExperimentEventLogEntry;started
1626106727407;Model.NeuroTagConfidenceLogEntry;2;0.2666889
1626106727707;Model.NeuroTagConfidenceLogEntry;2;0.2500505
1626106727990;Model.NeuroTagConfidenceLogEntry;2;0.2648913
1626106728307;Model.NeuroTagConfidenceLogEntry;2;0.2629457
1626106728606;Model.NeuroTagConfidenceLogEntry;2;0.2673301
1626106728924;Model.NeuroTagConfidenceLogEntry;2;0.2657565
1626106729206;Model.NeuroTagConfidenceLogEntry;2;0.1396147
1626106729507;Model.NeuroTagConfidenceLogEntry;2;0.1592538
1626106729790;Model.NeuroTagConfidenceLogEntry;2;0.2093469
1626106730123;Model.NeuroTagConfidenceLogEntry;2;0.2829204
1626106730422;Model.NeuroTagConfidenceLogEntry;2;0.1695897
1626106730706;Model.NeuroTagConfidenceLogEntry;2;0.1796855
1626106731006;Model.NeuroTagConfidenceLogEntry;2;0.2065974
1626106731306;Model.NeuroTagConfidenceLogEntry;2;0.228047
1626106731605;Model.NeuroTagConfidenceLogEntry;2;0.2165122
1626106731888;Model.NeuroTagConfidenceLogEntry;2;0.2752547
1626106732207;Model.NeuroTagMarkedAsTargetLogEntry;9
1626106732207;Model.NeuroTagHitLogEntry;2
1626106734537;Model.NeuroTagConfidenceLogEntry;9;0.01206613
1626106734838;Model.NeuroTagConfidenceLogEntry;9;0.001293683
1626106735170;Model.NeuroTagConfidenceLogEntry;9;0.02816381
1626106735454;Model.NeuroTagConfidenceLogEntry;9;0.0184709
1626106735754;Model.NeuroTagConfidenceLogEntry;9;0.08299705
1626106736037;Model.NeuroTagConfidenceLogEntry;9;0.03784141
1626106736338;Model.NeuroTagConfidenceLogEntry;9;0.1376545
1626106736671;Model.NeuroTagConfidenceLogEntry;9;0.1182415
1626106736970;Model.NeuroTagConfidenceLogEntry;9;0.1316984
1626106737237;Model.NeuroTagConfidenceLogEntry;9;0.1288329
1626106737569;Model.NeuroTagConfidenceLogEntry;9;0.1326846
1626106737853;Model.NeuroTagConfidenceLogEntry;9;0.1286264
1626106738153;Model.NeuroTagConfidenceLogEntry;9;0.1362248
1626106738453;Model.NeuroTagConfidenceLogEntry;9;0.1618575
1626106738753;Model.NeuroTagConfidenceLogEntry;9;0.09621415
1626106739053;Model.NeuroTagConfidenceLogEntry;9;0.2055115
1626106739336;Model.NeuroTagConfidenceLogEntry;9;0.2246259
1626106739636;Model.NeuroTagConfidenceLogEntry;9;0.2951742
1626106739969;Model.NeuroTagMarkedAsTargetLogEntry;8
1626106739969;Model.NeuroTagHitLogEntry;9
1626106742301;Model.NeuroTagConfidenceLogEntry;8;0.1686149
1626106742603;Model.NeuroTagConfidenceLogEntry;8;0.176808
1626106742935;Model.NeuroTagConfidenceLogEntry;8;0.1233897
1626106743185;Model.NeuroTagConfidenceLogEntry;8;0.1205393
1626106743484;Model.NeuroTagConfidenceLogEntry;8;0.176599
1626106743817;Model.NeuroTagConfidenceLogEntry;8;0.1187954
1626106744085;Model.NeuroTagConfidenceLogEntry;8;0.09819183
1626106744417;Model.NeuroTagConfidenceLogEntry;8;0.1188498
1626106744716;Model.NeuroTagConfidenceLogEntry;8;0.09064202
1626106744983;Model.NeuroTagConfidenceLogEntry;8;0.05693061
1626106745317;Model.NeuroTagConfidenceLogEntry;8;0.166442
1626106745617;Model.NeuroTagConfidenceLogEntry;8;0.1957722
1626106745882;Model.NeuroTagConfidenceLogEntry;8;0.2286406
1626106746216;Model.NeuroTagConfidenceLogEntry;8;0.2612473
1626106746516;Model.NeuroTagConfidenceLogEntry;8;0.2163827
1626106746782;Model.NeuroTagConfidenceLogEntry;8;0.2043378
1626106747116;Model.NeuroTagConfidenceLogEntry;8;0.2240375
1626106747398;Model.NeuroTagConfidenceLogEntry;8;0.2162388
1626106747699;Model.NeuroTagConfidenceLogEntry;8;0.1507156
1626106747999;Model.NeuroTagConfidenceLogEntry;8;0.1776446
1626106748282;Model.NeuroTagConfidenceLogEntry;8;0.1645957
1626106748615;Model.NeuroTagConfidenceLogEntry;8;0.1708152
1626106748915;Model.NeuroTagConfidenceLogEntry;8;0.1669661
1626106749198;Model.NeuroTagConfidenceLogEntry;8;0.1462986
1626106749515;Model.NeuroTagConfidenceLogEntry;8;0.1416997
1626106749814;Model.NeuroTagConfidenceLogEntry;8;0.1357058
1626106750097;Model.NeuroTagConfidenceLogEntry;8;0.2190114
1626106750415;Model.NeuroTagConfidenceLogEntry;8;0.1184684
1626106750714;Model.NeuroTagConfidenceLogEntry;8;0.1626441
1626106751015;Model.NeuroTagConfidenceLogEntry;8;0.1548691
1626106751297;Model.NeuroTagConfidenceLogEntry;8;0.1446885
1626106751598;Model.NeuroTagConfidenceLogEntry;8;0.1217164
1626106751881;Model.NeuroTagConfidenceLogEntry;8;0.1252177
1626106752213;Model.NeuroTagConfidenceLogEntry;8;0.09597324
1626106752496;Model.NeuroTagConfidenceLogEntry;8;0.07243858
1626106752796;Model.NeuroTagConfidenceLogEntry;8;0.08960456
1626106753080;Model.NeuroTagConfidenceLogEntry;8;0.02677253
1626106753379;Model.NeuroTagConfidenceLogEntry;8;0
1626106753713;Model.NeuroTagConfidenceLogEntry;8;0.05245285
1626106753995;Model.NeuroTagConfidenceLogEntry;8;0.0465945
1626106754296;Model.NeuroTagConfidenceLogEntry;8;0.1036197
1626106754595;Model.NeuroTagConfidenceLogEntry;8;0.05471186
1626106754895;Model.NeuroTagConfidenceLogEntry;8;0.1249999
1626106755179;Model.NeuroTagConfidenceLogEntry;8;0.1881336
1626106755512;Model.NeuroTagConfidenceLogEntry;8;0.2377307
1626106755812;Model.NeuroTagConfidenceLogEntry;8;0.258534
1626106756097;Model.NeuroTagConfidenceLogEntry;8;0.2465232
1626106756397;Model.NeuroTagConfidenceLogEntry;8;0.251233
1626106756694;Model.NeuroTagConfidenceLogEntry;8;0.3231731
1626106757028;Model.NeuroTagConfidenceLogEntry;8;0.3106774
1626106757311;Model.NeuroTagMarkedAsTargetLogEntry;7
1626106757311;Model.NeuroTagHitLogEntry;8
1626106761459;Model.NeuroTagConfidenceLogEntry;7;0.08738878
1626106761744;Model.NeuroTagConfidenceLogEntry;7;0.06636596
1626106762042;Model.NeuroTagConfidenceLogEntry;7;0.06023444
1626106762325;Model.NeuroTagConfidenceLogEntry;7;0.01225173
1626106762658;Model.NeuroTagConfidenceLogEntry;7;0.06759445
1626106762958;Model.NeuroTagConfidenceLogEntry;7;0.07226028
1626106763241;Model.NeuroTagConfidenceLogEntry;7;0.03548442
1626106763541;Model.NeuroTagConfidenceLogEntry;7;0.08955572
1626106763858;Model.NeuroTagConfidenceLogEntry;7;0.0644263
1626106764141;Model.NeuroTagConfidenceLogEntry;7;0.09967317
1626106764441;Model.NeuroTagConfidenceLogEntry;7;0.1986693
1626106764724;Model.NeuroTagConfidenceLogEntry;7;0.2180571
1626106765058;Model.NeuroTagConfidenceLogEntry;7;0.2705278
1626106765357;Model.NeuroTagConfidenceLogEntry;7;0.2662352
1626106765640;Model.NeuroTagConfidenceLogEntry;7;0.3103798
1626106765957;Model.NeuroTagConfidenceLogEntry;7;0.219156
1626106766257;Model.NeuroTagConfidenceLogEntry;7;0.1710748
1626106766540;Model.NeuroTagConfidenceLogEntry;7;0.1058563
1626106766840;Model.NeuroTagConfidenceLogEntry;7;0.03958956
1626106767156;Model.NeuroTagConfidenceLogEntry;7;0.04518929
1626106767456;Model.NeuroTagConfidenceLogEntry;7;0.1202868
1626106767740;Model.NeuroTagConfidenceLogEntry;7;0.09136478
1626106768039;Model.NeuroTagConfidenceLogEntry;7;0.09012368
1626106768373;Model.NeuroTagConfidenceLogEntry;7;0.09372345
1626106768655;Model.NeuroTagConfidenceLogEntry;7;0.1747018
1626106768956;Model.NeuroTagConfidenceLogEntry;7;0.2046686
1626106769256;Model.NeuroTagConfidenceLogEntry;7;0.2109487
1626106769538;Model.NeuroTagConfidenceLogEntry;7;0.2324699
1626106769838;Model.NeuroTagConfidenceLogEntry;7;0.1974474
1626106770155;Model.NeuroTagConfidenceLogEntry;7;0.2307347
1626106770438;Model.NeuroTagConfidenceLogEntry;7;0.26721
1626106770738;Model.NeuroTagConfidenceLogEntry;7;0.2754598
1626106771071;Model.NeuroTagConfidenceLogEntry;7;0.2794714
1626106771354;Model.NeuroTagConfidenceLogEntry;7;0.2754446
1626106771654;Model.NeuroTagConfidenceLogEntry;7;0.3140831
1626106771938;Model.NeuroTagConfidenceLogEntry;7;0.2815076
1626106772238;Model.NeuroTagMarkedAsTargetLogEntry;1
1626106772238;Model.NeuroTagHitLogEntry;7
1626106774603;Model.NeuroTagConfidenceLogEntry;1;0.01642176
1626106774903;Model.NeuroTagConfidenceLogEntry;1;0.04037179
1626106775186;Model.NeuroTagConfidenceLogEntry;1;0.05667602
1626106775503;Model.NeuroTagConfidenceLogEntry;1;0.03578979
1626106775803;Model.NeuroTagConfidenceLogEntry;1;0.03397676
1626106776119;Model.NeuroTagConfidenceLogEntry;1;0.04264437
1626106776385;Model.NeuroTagConfidenceLogEntry;1;0.08731276
1626106776685;Model.NeuroTagConfidenceLogEntry;1;0.08424754
1626106777002;Model.NeuroTagConfidenceLogEntry;1;0.09264857
1626106777302;Model.NeuroTagConfidenceLogEntry;1;0.1322478
1626106777601;Model.NeuroTagConfidenceLogEntry;1;0.1340752
1626106777902;Model.NeuroTagConfidenceLogEntry;1;0.215672
1626106778201;Model.NeuroTagConfidenceLogEntry;1;0.1780913
1626106778502;Model.NeuroTagConfidenceLogEntry;1;0.1773052
1626106778801;Model.NeuroTagConfidenceLogEntry;1;0.1447015
1626106779084;Model.NeuroTagConfidenceLogEntry;1;0.1337644
1626106779384;Model.NeuroTagConfidenceLogEntry;1;0.1310129
1626106779718;Model.NeuroTagConfidenceLogEntry;1;0.1708952
1626106779984;Model.NeuroTagConfidenceLogEntry;1;0.07177717
1626106780284;Model.NeuroTagConfidenceLogEntry;1;0.02307606
1626106780600;Model.NeuroTagConfidenceLogEntry;1;0
1626106781200;Model.NeuroTagConfidenceLogEntry;1;0.005156093
1626106781484;Model.NeuroTagConfidenceLogEntry;1;0.04587178
1626106781783;Model.NeuroTagConfidenceLogEntry;1;0.02250938
1626106782100;Model.NeuroTagConfidenceLogEntry;1;0.02450002
1626106782400;Model.NeuroTagConfidenceLogEntry;1;0
1626106783016;Model.NeuroTagConfidenceLogEntry;1;0.001882002
1626106783316;Model.NeuroTagConfidenceLogEntry;1;0.003097275
1626106783582;Model.NeuroTagConfidenceLogEntry;1;0
1626106784799;Model.NeuroTagConfidenceLogEntry;1;0.04900444
1626106785081;Model.NeuroTagConfidenceLogEntry;1;0.1061152
1626106785414;Model.NeuroTagConfidenceLogEntry;1;0.1451856
1626106785715;Model.NeuroTagConfidenceLogEntry;1;0.1645494
1626106786014;Model.NeuroTagConfidenceLogEntry;1;0.1646245
1626106786314;Model.NeuroTagConfidenceLogEntry;1;0.1825483
1626106786614;Model.NeuroTagConfidenceLogEntry;1;0.120219
1626106786898;Model.NeuroTagConfidenceLogEntry;1;0.0688709
1626106787198;Model.NeuroTagConfidenceLogEntry;1;0.1270306
1626106787497;Model.NeuroTagConfidenceLogEntry;1;0.232933
1626106787797;Model.NeuroTagConfidenceLogEntry;1;0.220775
1626106788081;Model.NeuroTagConfidenceLogEntry;1;0.1795784
1626106788381;Model.NeuroTagConfidenceLogEntry;1;0.08028962
1626106788681;Model.NeuroTagConfidenceLogEntry;1;0.05333655
1626106789013;Model.NeuroTagConfidenceLogEntry;1;0.1084116
1626106789295;Model.NeuroTagConfidenceLogEntry;1;0.1308631
1626106789580;Model.NeuroTagConfidenceLogEntry;1;0
1626106793210;Model.NeuroTagConfidenceLogEntry;1;0.03192525
1626106793494;Model.NeuroTagConfidenceLogEntry;1;0.02983242
1626106793794;Model.NeuroTagConfidenceLogEntry;1;0.02565475
1626106794110;Model.NeuroTagConfidenceLogEntry;1;0.0295651
1626106794394;Model.NeuroTagConfidenceLogEntry;1;0.01483541
1626106794727;Model.NeuroTagConfidenceLogEntry;1;0.05589343
1626106795011;Model.NeuroTagConfidenceLogEntry;1;0.09492615
1626106795310;Model.NeuroTagConfidenceLogEntry;1;0.1397099
1626106795611;Model.NeuroTagConfidenceLogEntry;1;0.1473926
1626106795910;Model.NeuroTagConfidenceLogEntry;1;0.1386408
1626106796210;Model.NeuroTagConfidenceLogEntry;1;0.1021937
1626106796509;Model.NeuroTagConfidenceLogEntry;1;0.1351579
1626106796793;Model.NeuroTagConfidenceLogEntry;1;0.1213865
1626106797092;Model.NeuroTagConfidenceLogEntry;1;0.1791003
1626106797392;Model.NeuroTagConfidenceLogEntry;1;0.06564415
1626106797693;Model.NeuroTagConfidenceLogEntry;1;0.05607769
1626106797976;Model.NeuroTagConfidenceLogEntry;1;0
1626106798309;Model.NeuroTagConfidenceLogEntry;1;0.06617288
1626106798609;Model.NeuroTagConfidenceLogEntry;1;0.07261655
1626106798910;Model.NeuroTagConfidenceLogEntry;1;0.03124208
1626106799209;Model.NeuroTagConfidenceLogEntry;1;0.05119687
1626106799493;Model.NeuroTagConfidenceLogEntry;1;0.05711327
1626106799792;Model.NeuroTagConfidenceLogEntry;1;0.1014993
1626106800091;Model.NeuroTagConfidenceLogEntry;1;0.1733465
1626106800391;Model.NeuroTagConfidenceLogEntry;1;0.1729459
1626106800691;Model.NeuroTagConfidenceLogEntry;1;0.236898
1626106800991;Model.NeuroTagConfidenceLogEntry;1;0.1671327
1626106801274;Model.NeuroTagConfidenceLogEntry;1;0.1418075
1626106801607;Model.NeuroTagConfidenceLogEntry;1;0.1613903
1626106801908;Model.NeuroTagConfidenceLogEntry;1;0.1259255
1626106802207;Model.NeuroTagConfidenceLogEntry;1;0.08586697
1626106802507;Model.NeuroTagConfidenceLogEntry;1;0.1087373
1626106802808;Model.NeuroTagConfidenceLogEntry;1;0.1129817
1626106803106;Model.NeuroTagConfidenceLogEntry;1;0.08365406
1626106803391;Model.NeuroTagConfidenceLogEntry;1;0.05955147
1626106803690;Model.NeuroTagConfidenceLogEntry;1;0.04771685
1626106804024;Model.NeuroTagConfidenceLogEntry;1;0.02592874
1626106804290;Model.NeuroTagConfidenceLogEntry;1;0.01777212
1626106804573;Model.NeuroTagConfidenceLogEntry;1;0.1198151
1626106804922;Model.NeuroTagConfidenceLogEntry;1;0.08936039
1626106805172;Model.NeuroTagConfidenceLogEntry;1;0.1226557
1626106805505;Model.NeuroTagConfidenceLogEntry;1;0.1588799
1626106805805;Model.NeuroTagConfidenceLogEntry;1;0.2288589
1626106806105;Model.NeuroTagConfidenceLogEntry;1;0.2513862
1626106806405;Model.NeuroTagConfidenceLogEntry;1;0.2715041
1626106806705;Model.NeuroTagConfidenceLogEntry;1;0.2559415
1626106806989;Model.NeuroTagConfidenceLogEntry;1;0.204174
1626106807289;Model.NeuroTagConfidenceLogEntry;1;0.1921623
1626106807621;Model.NeuroTagConfidenceLogEntry;1;0.2106622
1626106807888;Model.NeuroTagConfidenceLogEntry;1;0.1620144
1626106808188;Model.NeuroTagConfidenceLogEntry;1;0.1381411
1626106808521;Model.NeuroTagConfidenceLogEntry;1;0.1913221
1626106808787;Model.NeuroTagConfidenceLogEntry;1;0.1749605
1626106809087;Model.NeuroTagConfidenceLogEntry;1;0.1868263
1626106809387;Model.NeuroTagConfidenceLogEntry;1;0.1351427
1626106809671;Model.NeuroTagConfidenceLogEntry;1;0.1406083
1626106810006;Model.NeuroTagConfidenceLogEntry;1;0.09670611
1626106810303;Model.NeuroTagConfidenceLogEntry;1;0.1189243
1626106810586;Model.NeuroTagConfidenceLogEntry;1;0.116132
1626106810920;Model.NeuroTagConfidenceLogEntry;1;0.05773123
1626106811204;Model.NeuroTagConfidenceLogEntry;1;0
1626106815084;Model.NeuroTagConfidenceLogEntry;1;0.007361959
1626106815384;Model.NeuroTagConfidenceLogEntry;1;0.06999048
1626106815684;Model.NeuroTagConfidenceLogEntry;1;0.0530995
1626106816018;Model.NeuroTagConfidenceLogEntry;1;0.02967463
1626106816300;Model.NeuroTagConfidenceLogEntry;1;0.07806417
1626106816568;Model.NeuroTagConfidenceLogEntry;1;0.1165807
1626106816902;Model.NeuroTagConfidenceLogEntry;1;0.1037653
1626106817201;Model.NeuroTagConfidenceLogEntry;1;0.06638031
1626106817484;Model.NeuroTagConfidenceLogEntry;1;0.1036323
1626106817816;Model.NeuroTagConfidenceLogEntry;1;0.07916615
1626106818116;Model.NeuroTagConfidenceLogEntry;1;0.1382513
1626106818382;Model.NeuroTagConfidenceLogEntry;1;0.2107169
1626106818700;Model.NeuroTagConfidenceLogEntry;1;0.1801055
1626106819000;Model.NeuroTagConfidenceLogEntry;1;0.2004928
1626106819299;Model.NeuroTagConfidenceLogEntry;1;0.1866795
1626106819599;Model.NeuroTagConfidenceLogEntry;1;0.2079087
1626106819883;Model.NeuroTagConfidenceLogEntry;1;0.2668763
1626106820216;Model.NeuroTagMarkedAsTargetLogEntry;2
1626106820216;Model.NeuroTagHitLogEntry;1
1626106822532;Model.NeuroTagConfidenceLogEntry;2;0.1014184
1626106822864;Model.NeuroTagConfidenceLogEntry;2;0.2788832
1626106823163;Model.NeuroTagConfidenceLogEntry;2;0.2485449
1626106823448;Model.NeuroTagConfidenceLogEntry;2;0.2462573
1626106823747;Model.NeuroTagConfidenceLogEntry;2;0.2573586
1626106824047;Model.NeuroTagConfidenceLogEntry;2;0.2157061
1626106824346;Model.NeuroTagConfidenceLogEntry;2;0.1872199
1626106824664;Model.NeuroTagConfidenceLogEntry;2;0.2239348
1626106824964;Model.NeuroTagConfidenceLogEntry;2;0.2918202
1626106825263;Model.NeuroTagConfidenceLogEntry;2;0.2379771
1626106825546;Model.NeuroTagConfidenceLogEntry;2;0.197981
1626106825846;Model.NeuroTagConfidenceLogEntry;2;0.1829109
1626106826146;Model.NeuroTagConfidenceLogEntry;2;0.1466573
1626106826462;Model.NeuroTagConfidenceLogEntry;2;0.1318579
1626106826730;Model.NeuroTagConfidenceLogEntry;2;0.1046261
1626106827046;Model.NeuroTagConfidenceLogEntry;2;0.08167001
1626106827346;Model.NeuroTagConfidenceLogEntry;2;0.05208651
1626106827645;Model.NeuroTagConfidenceLogEntry;2;0.07385103
1626106827930;Model.NeuroTagConfidenceLogEntry;2;0.06832251
1626106828263;Model.NeuroTagConfidenceLogEntry;2;0.1801879
1626106828544;Model.NeuroTagConfidenceLogEntry;2;0.1462977
1626106828845;Model.NeuroTagConfidenceLogEntry;2;0.2154281
1626106829128;Model.NeuroTagConfidenceLogEntry;2;0.2902101
1626106829430;Model.NeuroTagConfidenceLogEntry;2;0.2928493
1626106829745;Model.NeuroTagConfidenceLogEntry;2;0.2761187
1626106830044;Model.NeuroTagConfidenceLogEntry;2;0.3177565
1626106830328;Model.NeuroTagConfidenceLogEntry;2;0.2614507
1626106830661;Model.NeuroTagConfidenceLogEntry;2;0.2171653
1626106830961;Model.NeuroTagConfidenceLogEntry;2;0.2828557
1626106831245;Model.NeuroTagMarkedAsTargetLogEntry;7
1626106831245;Model.NeuroTagHitLogEntry;2
1626106833610;Model.NeuroTagMarkedAsTargetLogEntry;0
1626106833610;Model.NeuroTagHitLogEntry;7
1626106835926;Model.NeuroTagConfidenceLogEntry;0;0.02739456
1626106836258;Model.NeuroTagConfidenceLogEntry;0;0.05864663
1626106836541;Model.NeuroTagConfidenceLogEntry;0;0.0657184
1626106836841;Model.NeuroTagConfidenceLogEntry;0;0.06405913
1626106837142;Model.NeuroTagConfidenceLogEntry;0;0.1006083
1626106837441;Model.NeuroTagConfidenceLogEntry;0;0.1247546
1626106837724;Model.NeuroTagConfidenceLogEntry;0;0.1756447
1626106838058;Model.NeuroTagConfidenceLogEntry;0;0.2608537
1626106838341;Model.NeuroTagConfidenceLogEntry;0;0.2916643
1626106838640;Model.NeuroTagConfidenceLogEntry;0;0.265817
1626106838923;Model.NeuroTagConfidenceLogEntry;0;0.2979139
1626106839224;Model.NeuroTagConfidenceLogEntry;0;0.2780827
1626106839557;Model.NeuroTagConfidenceLogEntry;0;0.3289494
1626106839841;Model.NeuroTagConfidenceLogEntry;0;0.3044147
1626106840141;Model.NeuroTagConfidenceLogEntry;0;0.3225682
1626106840440;Model.NeuroTagMarkedAsTargetLogEntry;8
1626106840440;Model.NeuroTagHitLogEntry;0
1626106842772;Model.NeuroTagConfidenceLogEntry;8;0.2414024
1626106843105;Model.NeuroTagConfidenceLogEntry;8;0.2852437
1626106843405;Model.NeuroTagConfidenceLogEntry;8;0.2812398
1626106843689;Model.NeuroTagConfidenceLogEntry;8;0.2408308
1626106843988;Model.NeuroTagConfidenceLogEntry;8;0.1883386
1626106844288;Model.NeuroTagConfidenceLogEntry;8;0.1878373
1626106844572;Model.NeuroTagConfidenceLogEntry;8;0.2013162
1626106844904;Model.NeuroTagConfidenceLogEntry;8;0.1715528
1626106845188;Model.NeuroTagConfidenceLogEntry;8;0.1954031
1626106845488;Model.NeuroTagConfidenceLogEntry;8;0.1054778
1626106845787;Model.NeuroTagConfidenceLogEntry;8;0.11628
1626106846087;Model.NeuroTagConfidenceLogEntry;8;0.141971
1626106846388;Model.NeuroTagConfidenceLogEntry;8;0.1867684
1626106846704;Model.NeuroTagConfidenceLogEntry;8;0.229691
1626106846987;Model.NeuroTagConfidenceLogEntry;8;0.2594548
1626106847287;Model.NeuroTagConfidenceLogEntry;8;0.2215917
1626106847604;Model.NeuroTagConfidenceLogEntry;8;0.2270919
1626106847903;Model.NeuroTagConfidenceLogEntry;8;0.2282201
1626106848186;Model.NeuroTagConfidenceLogEntry;8;0.3071585
1626106848486;Model.NeuroTagConfidenceLogEntry;8;0.1364749
1626106848803;Model.NeuroTagConfidenceLogEntry;8;0.009949533
1626106849086;Model.NeuroTagConfidenceLogEntry;8;0
1626106850901;Model.NeuroTagConfidenceLogEntry;8;0.0003926412
1626106851184;Model.NeuroTagConfidenceLogEntry;8;0.003787572
1626106851518;Model.NeuroTagConfidenceLogEntry;8;0.09945779
1626106851801;Model.NeuroTagConfidenceLogEntry;8;0.0009910146
1626106852101;Model.NeuroTagConfidenceLogEntry;8;0.06340496
1626106852384;Model.NeuroTagConfidenceLogEntry;8;0.1159582
1626106852686;Model.NeuroTagConfidenceLogEntry;8;0.1262841
1626106852984;Model.NeuroTagConfidenceLogEntry;8;0.1114012
1626106853301;Model.NeuroTagConfidenceLogEntry;8;0.08618446
1626106853602;Model.NeuroTagConfidenceLogEntry;8;0.1093667
1626106853885;Model.NeuroTagConfidenceLogEntry;8;0.2229467
1626106854218;Model.NeuroTagConfidenceLogEntry;8;0.2527663
1626106854501;Model.NeuroTagConfidenceLogEntry;8;0.2509289
1626106854785;Model.NeuroTagConfidenceLogEntry;8;0.2683211
1626106855084;Model.NeuroTagConfidenceLogEntry;8;0.206972
1626106855384;Model.NeuroTagConfidenceLogEntry;8;0.2174257
1626106855683;Model.NeuroTagConfidenceLogEntry;8;0.2348566
1626106856000;Model.NeuroTagConfidenceLogEntry;8;0.3074372
1626106856300;Model.NeuroTagConfidenceLogEntry;8;0.2473096
1626106856582;Model.NeuroTagConfidenceLogEntry;8;0.0961596
