1627750505162;Model.NeuroTagMarkedAsTargetLogEntry;7
1627750505173;Model.SensorTelemetryLogEntry;94;96;97;97;96;95;98;96;D
1627750505173;Model.ExperimentEventLogEntry;started
1627750594287;Model.NeuroTagConfidenceLogEntry;7;0.190456
1627750594586;Model.NeuroTagConfidenceLogEntry;7;0.2013981
1627750594886;Model.NeuroTagConfidenceLogEntry;7;0.125978
1627750595185;Model.NeuroTagConfidenceLogEntry;7;0.1042081
1627750595485;Model.NeuroTagConfidenceLogEntry;7;0.06603555
1627750595786;Model.NeuroTagConfidenceLogEntry;7;0.0547104
1627750596068;Model.NeuroTagConfidenceLogEntry;7;0.09330476
1627750596369;Model.NeuroTagConfidenceLogEntry;7;0.09141756
1627750596702;Model.NeuroTagConfidenceLogEntry;7;0.1496027
1627750596969;Model.NeuroTagConfidenceLogEntry;7;0.1805771
1627750597301;Model.NeuroTagConfidenceLogEntry;7;0.1531014
1627750597601;Model.NeuroTagConfidenceLogEntry;7;0.2491244
1627750597901;Model.NeuroTagConfidenceLogEntry;7;0.2565732
1627750598200;Model.NeuroTagConfidenceLogEntry;7;0.3285705
1627750598501;Model.NeuroTagConfidenceLogEntry;7;0.3536752
1627750598784;Model.NeuroTagConfidenceLogEntry;7;0.367178
1627750599084;Model.NeuroTagConfidenceLogEntry;7;0.3616326
1627750599383;Model.NeuroTagMarkedAsTargetLogEntry;2
1627750599383;Model.NeuroTagHitLogEntry;7
1627750603231;Model.NeuroTagConfidenceLogEntry;2;0.03766135
1627750603532;Model.NeuroTagConfidenceLogEntry;2;0.01063069
1627750603832;Model.NeuroTagConfidenceLogEntry;2;0.01162036
1627750604132;Model.NeuroTagConfidenceLogEntry;2;0.0301958
1627750604465;Model.NeuroTagConfidenceLogEntry;2;0.09204591
1627750604731;Model.NeuroTagConfidenceLogEntry;2;0.1078809
1627750605015;Model.NeuroTagConfidenceLogEntry;2;0.1213508
1627750605365;Model.NeuroTagConfidenceLogEntry;2;0.1210036
1627750605615;Model.NeuroTagConfidenceLogEntry;2;0.03996893
1627750605914;Model.NeuroTagConfidenceLogEntry;2;0
1627750606248;Model.NeuroTagConfidenceLogEntry;2;0.09132765
1627750606548;Model.NeuroTagConfidenceLogEntry;2;0.07601837
1627750606847;Model.NeuroTagConfidenceLogEntry;2;0
1627750610129;Model.NeuroTagConfidenceLogEntry;2;0.03920335
1627750610428;Model.NeuroTagConfidenceLogEntry;2;0.2255169
1627750610728;Model.NeuroTagConfidenceLogEntry;2;0.2255987
1627750611045;Model.NeuroTagConfidenceLogEntry;2;0.2918008
1627750611345;Model.NeuroTagConfidenceLogEntry;2;0.3419255
1627750611645;Model.NeuroTagMarkedAsTargetLogEntry;5
1627750611645;Model.NeuroTagHitLogEntry;2
1627750613960;Model.NeuroTagConfidenceLogEntry;5;0.3320404
1627750614260;Model.NeuroTagConfidenceLogEntry;5;0.318703
1627750614594;Model.NeuroTagConfidenceLogEntry;5;0.2098062
1627750614877;Model.NeuroTagConfidenceLogEntry;5;0.2357824
1627750615177;Model.NeuroTagConfidenceLogEntry;5;0.2407957
1627750615477;Model.NeuroTagConfidenceLogEntry;5;0.2536512
1627750615777;Model.NeuroTagConfidenceLogEntry;5;0.2009217
1627750616076;Model.NeuroTagConfidenceLogEntry;5;0.2207257
1627750616393;Model.NeuroTagConfidenceLogEntry;5;0.2002428
1627750616659;Model.NeuroTagConfidenceLogEntry;5;0.1823585
1627750616992;Model.NeuroTagConfidenceLogEntry;5;0.2556646
1627750617292;Model.NeuroTagConfidenceLogEntry;5;0.1566201
1627750617575;Model.NeuroTagConfidenceLogEntry;5;0.1322128
1627750617875;Model.NeuroTagConfidenceLogEntry;5;0.03642182
1627750618175;Model.NeuroTagConfidenceLogEntry;5;0.03985034
1627750618459;Model.NeuroTagConfidenceLogEntry;5;0
1627750618791;Model.NeuroTagConfidenceLogEntry;5;0.01176863
1627750619092;Model.NeuroTagConfidenceLogEntry;5;0.07301014
1627750619391;Model.NeuroTagConfidenceLogEntry;5;0
1627750619691;Model.NeuroTagConfidenceLogEntry;5;0.01210686
1627750619991;Model.NeuroTagConfidenceLogEntry;5;0.05143448
1627750620274;Model.NeuroTagConfidenceLogEntry;5;0.06611274
1627750620574;Model.NeuroTagConfidenceLogEntry;5;0.1081208
1627750620873;Model.NeuroTagConfidenceLogEntry;5;0.1106369
1627750621173;Model.NeuroTagConfidenceLogEntry;5;0.1314368
1627750621507;Model.NeuroTagConfidenceLogEntry;5;0.1134386
1627750621790;Model.NeuroTagConfidenceLogEntry;5;0.1970981
1627750622090;Model.NeuroTagConfidenceLogEntry;5;0.2705547
1627750622373;Model.NeuroTagConfidenceLogEntry;5;0.2193052
1627750622673;Model.NeuroTagConfidenceLogEntry;5;0.2782707
1627750622973;Model.NeuroTagConfidenceLogEntry;5;0.261684
1627750623289;Model.NeuroTagConfidenceLogEntry;5;0.2512937
1627750623589;Model.NeuroTagConfidenceLogEntry;5;0.2929115
1627750623872;Model.NeuroTagConfidenceLogEntry;5;0.2059159
1627750624172;Model.NeuroTagConfidenceLogEntry;5;0.2172281
1627750624455;Model.NeuroTagConfidenceLogEntry;5;0.1470856
1627750624788;Model.NeuroTagConfidenceLogEntry;5;0.1958668
1627750625088;Model.NeuroTagConfidenceLogEntry;5;0.1542143
1627750625371;Model.NeuroTagConfidenceLogEntry;5;0.1833717
1627750625671;Model.NeuroTagConfidenceLogEntry;5;0.236739
1627750625972;Model.NeuroTagConfidenceLogEntry;5;0.2917089
1627750626304;Model.NeuroTagConfidenceLogEntry;5;0.3321626
1627750626588;Model.NeuroTagMarkedAsTargetLogEntry;1
1627750626589;Model.NeuroTagHitLogEntry;5
1627750628920;Model.NeuroTagConfidenceLogEntry;1;0.192667
1627750629254;Model.NeuroTagConfidenceLogEntry;1;0.2677981
1627750629520;Model.NeuroTagConfidenceLogEntry;1;0.2872205
1627750629836;Model.NeuroTagConfidenceLogEntry;1;0.292759
1627750630136;Model.NeuroTagConfidenceLogEntry;1;0.289468
1627750630436;Model.NeuroTagConfidenceLogEntry;1;0.3755459
1627750630719;Model.NeuroTagMarkedAsTargetLogEntry;8
1627750630720;Model.NeuroTagHitLogEntry;1
1627750630720;Model.NeuroTagConfidenceLogEntry;8;0.06038791
1627750633085;Model.NeuroTagConfidenceLogEntry;8;0.202703
1627750633384;Model.NeuroTagConfidenceLogEntry;8;0.1927115
1627750633684;Model.NeuroTagConfidenceLogEntry;8;0.07524462
1627750633968;Model.NeuroTagConfidenceLogEntry;8;0.06267545
1627750634268;Model.NeuroTagConfidenceLogEntry;8;0.07617761
1627750634584;Model.NeuroTagConfidenceLogEntry;8;0.1084023
1627750634885;Model.NeuroTagConfidenceLogEntry;8;0.1077266
1627750635184;Model.NeuroTagConfidenceLogEntry;8;0.1727681
1627750635484;Model.NeuroTagConfidenceLogEntry;8;0.1891568
1627750635767;Model.NeuroTagConfidenceLogEntry;8;0.2647747
1627750636100;Model.NeuroTagConfidenceLogEntry;8;0.3398808
1627750636383;Model.NeuroTagMarkedAsTargetLogEntry;0
1627750636383;Model.NeuroTagHitLogEntry;8
1627750638715;Model.NeuroTagConfidenceLogEntry;0;0.1413095
1627750639049;Model.NeuroTagConfidenceLogEntry;0;0.1752098
1627750639331;Model.NeuroTagConfidenceLogEntry;0;0.2134252
1627750639632;Model.NeuroTagConfidenceLogEntry;0;0.262862
1627750639931;Model.NeuroTagConfidenceLogEntry;0;0.2783733
1627750640215;Model.NeuroTagConfidenceLogEntry;0;0.2394945
1627750640514;Model.NeuroTagConfidenceLogEntry;0;0.2303787
1627750640831;Model.NeuroTagConfidenceLogEntry;0;0.3071365
1627750641131;Model.NeuroTagConfidenceLogEntry;0;0.3230729
1627750641414;Model.NeuroTagConfidenceLogEntry;0;0.3378099
1627750641731;Model.NeuroTagConfidenceLogEntry;0;0.3301136
1627750641998;Model.NeuroTagConfidenceLogEntry;0;0.2930979
1627750642331;Model.NeuroTagConfidenceLogEntry;0;0.2676425
1627750642630;Model.NeuroTagConfidenceLogEntry;0;0.2867491
1627750642914;Model.NeuroTagConfidenceLogEntry;0;0.2822031
1627750643230;Model.NeuroTagConfidenceLogEntry;0;0.2801272
1627750643530;Model.NeuroTagConfidenceLogEntry;0;0.2781921
1627750643813;Model.NeuroTagConfidenceLogEntry;0;0.3092565
1627750644129;Model.NeuroTagConfidenceLogEntry;0;0.3520777
1627750644430;Model.NeuroTagConfidenceLogEntry;0;0.3316041
1627750644730;Model.NeuroTagConfidenceLogEntry;0;0.348174
1627750645029;Model.NeuroTagConfidenceLogEntry;0;0.3690878
1627750645313;Model.NeuroTagMarkedAsTargetLogEntry;5
1627750645313;Model.NeuroTagHitLogEntry;0
1627750647678;Model.NeuroTagConfidenceLogEntry;5;0.09193758
1627750647979;Model.NeuroTagConfidenceLogEntry;5;0.1101624
1627750648260;Model.NeuroTagConfidenceLogEntry;5;0.03695318
1627750648594;Model.NeuroTagConfidenceLogEntry;5;0.03764062
1627750648878;Model.NeuroTagConfidenceLogEntry;5;0.07344197
1627750649177;Model.NeuroTagConfidenceLogEntry;5;0.1137861
1627750649478;Model.NeuroTagConfidenceLogEntry;5;0.1067823
1627750649762;Model.NeuroTagConfidenceLogEntry;5;0.1563308
1627750650060;Model.NeuroTagConfidenceLogEntry;5;0.1611268
1627750650394;Model.NeuroTagConfidenceLogEntry;5;0.08295409
1627750650694;Model.NeuroTagConfidenceLogEntry;5;0.1194805
1627750650976;Model.NeuroTagConfidenceLogEntry;5;0.1000452
1627750651276;Model.NeuroTagConfidenceLogEntry;5;0.1263236
1627750651576;Model.NeuroTagConfidenceLogEntry;5;0.1166258
1627750651860;Model.NeuroTagConfidenceLogEntry;5;0.1496502
1627750652192;Model.NeuroTagConfidenceLogEntry;5;0.1167469
1627750652460;Model.NeuroTagConfidenceLogEntry;5;0.07221877
1627750652776;Model.NeuroTagConfidenceLogEntry;5;0.1604114
1627750653075;Model.NeuroTagConfidenceLogEntry;5;0.1732639
1627750653376;Model.NeuroTagConfidenceLogEntry;5;0.2614161
1627750653676;Model.NeuroTagConfidenceLogEntry;5;0.2078737
1627750653959;Model.NeuroTagConfidenceLogEntry;5;0.2323668
1627750654259;Model.NeuroTagConfidenceLogEntry;5;0.1131172
1627750654575;Model.NeuroTagConfidenceLogEntry;5;0.1605438
1627750654876;Model.NeuroTagConfidenceLogEntry;5;0.08787949
1627750655174;Model.NeuroTagConfidenceLogEntry;5;0.1134385
1627750655459;Model.NeuroTagConfidenceLogEntry;5;0.06389533
1627750655791;Model.NeuroTagConfidenceLogEntry;5;0.04772305
1627750656091;Model.NeuroTagConfidenceLogEntry;5;0.06674522
1627750656374;Model.NeuroTagConfidenceLogEntry;5;0.07071212
1627750656675;Model.NeuroTagConfidenceLogEntry;5;0.1054679
1627750656974;Model.NeuroTagConfidenceLogEntry;5;0.08520688
1627750657274;Model.NeuroTagConfidenceLogEntry;5;0.1487568
1627750657557;Model.NeuroTagConfidenceLogEntry;5;0.1506486
1627750657890;Model.NeuroTagConfidenceLogEntry;5;0.2701242
1627750658174;Model.NeuroTagConfidenceLogEntry;5;0.2764484
1627750658473;Model.NeuroTagConfidenceLogEntry;5;0.263851
1627750658773;Model.NeuroTagConfidenceLogEntry;5;0.3261873
1627750659090;Model.NeuroTagConfidenceLogEntry;5;0.3240829
1627750659356;Model.NeuroTagMarkedAsTargetLogEntry;2
1627750659357;Model.NeuroTagHitLogEntry;5
1627750659357;Model.NeuroTagConfidenceLogEntry;2;0.1123389
1627750661739;Model.NeuroTagConfidenceLogEntry;2;0
1627750663521;Model.NeuroTagConfidenceLogEntry;2;0.002083331
1627750663804;Model.NeuroTagConfidenceLogEntry;2;0.0397032
1627750664137;Model.NeuroTagConfidenceLogEntry;2;0.007275671
1627750664438;Model.NeuroTagConfidenceLogEntry;2;0.105742
1627750664721;Model.NeuroTagConfidenceLogEntry;2;0.1218965
1627750665021;Model.NeuroTagConfidenceLogEntry;2;0.1470602
1627750665320;Model.NeuroTagConfidenceLogEntry;2;0.2740036
1627750665620;Model.NeuroTagConfidenceLogEntry;2;0.2935429
1627750665920;Model.NeuroTagConfidenceLogEntry;2;0.3322677
1627750666202;Model.NeuroTagConfidenceLogEntry;2;0.1496093
1627750666536;Model.NeuroTagConfidenceLogEntry;2;0.09924906
1627750666837;Model.NeuroTagConfidenceLogEntry;2;0.08108157
1627750667136;Model.NeuroTagConfidenceLogEntry;2;0.07817891
1627750667419;Model.NeuroTagConfidenceLogEntry;2;0.07773673
1627750667719;Model.NeuroTagConfidenceLogEntry;2;0.08314085
1627750668002;Model.NeuroTagConfidenceLogEntry;2;0.07208852
1627750668335;Model.NeuroTagConfidenceLogEntry;2;0.06074767
1627750668619;Model.NeuroTagConfidenceLogEntry;2;0.07461152
1627750668919;Model.NeuroTagConfidenceLogEntry;2;0.1837671
1627750669219;Model.NeuroTagConfidenceLogEntry;2;0.2666235
1627750669502;Model.NeuroTagConfidenceLogEntry;2;0.3411125
1627750669800;Model.NeuroTagConfidenceLogEntry;2;0.3178254
1627750670135;Model.NeuroTagConfidenceLogEntry;2;0.3494972
1627750670418;Model.NeuroTagConfidenceLogEntry;2;0.2047442
1627750670717;Model.NeuroTagConfidenceLogEntry;2;0.2229322
1627750671018;Model.NeuroTagConfidenceLogEntry;2;0.2298763
1627750671300;Model.NeuroTagConfidenceLogEntry;2;0.2392649
1627750671634;Model.NeuroTagConfidenceLogEntry;2;0.2429575
1627750671934;Model.NeuroTagConfidenceLogEntry;2;0.2505995
1627750672218;Model.NeuroTagConfidenceLogEntry;2;0.1685057
1627750672516;Model.NeuroTagConfidenceLogEntry;2;0.06545202
1627750672834;Model.NeuroTagConfidenceLogEntry;2;0.1226768
1627750673133;Model.NeuroTagConfidenceLogEntry;2;0.1527307
1627750673416;Model.NeuroTagConfidenceLogEntry;2;0.1210137
1627750673716;Model.NeuroTagConfidenceLogEntry;2;0.06669607
1627750674033;Model.NeuroTagConfidenceLogEntry;2;0.08668053
1627750674333;Model.NeuroTagConfidenceLogEntry;2;0.1128385
1627750674632;Model.NeuroTagConfidenceLogEntry;2;0.1380754
1627750674915;Model.NeuroTagConfidenceLogEntry;2;0.2159385
1627750675215;Model.NeuroTagConfidenceLogEntry;2;0.2044255
1627750675515;Model.NeuroTagConfidenceLogEntry;2;0.2562055
1627750675832;Model.NeuroTagConfidenceLogEntry;2;0.2477246
1627750676132;Model.NeuroTagConfidenceLogEntry;2;0.2892985
1627750676431;Model.NeuroTagConfidenceLogEntry;2;0.1466021
1627750676715;Model.NeuroTagConfidenceLogEntry;2;0.1730285
1627750677014;Model.NeuroTagConfidenceLogEntry;2;0.1387637
1627750677299;Model.NeuroTagConfidenceLogEntry;2;0.1822063
1627750677631;Model.NeuroTagConfidenceLogEntry;2;0.1546178
1627750677931;Model.NeuroTagConfidenceLogEntry;2;0.147645
1627750678232;Model.NeuroTagConfidenceLogEntry;2;0.1559107
1627750678515;Model.NeuroTagConfidenceLogEntry;2;0.1444326
1627750678814;Model.NeuroTagConfidenceLogEntry;2;0.2696027
1627750679115;Model.NeuroTagConfidenceLogEntry;2;0.3197576
1627750679414;Model.NeuroTagConfidenceLogEntry;2;0.3580204
1627750679713;Model.NeuroTagConfidenceLogEntry;2;0.3758932
1627750679997;Model.NeuroTagMarkedAsTargetLogEntry;4
1627750679997;Model.NeuroTagHitLogEntry;2
