1626121565771;Model.NeuroTagHitLogEntry;5
1626121568128;Model.NeuroTagConfidenceLogEntry;2;0.3246669
1626121568408;Model.NeuroTagMarkedAsTargetLogEntry;6
1626121568409;Model.NeuroTagHitLogEntry;2
1626121570767;Model.NeuroTagMarkedAsTargetLogEntry;7
1626121570767;Model.NeuroTagHitLogEntry;6
1626121573125;Model.NeuroTagMarkedAsTargetLogEntry;8
1626121573125;Model.NeuroTagHitLogEntry;7
1626121575458;Model.NeuroTagMarkedAsTargetLogEntry;3
1626121575458;Model.NeuroTagHitLogEntry;8
1626121575458;Model.NeuroTagConfidenceLogEntry;3;0.041797
1626121577816;Model.NeuroTagConfidenceLogEntry;3;0.1836963
1626121578109;Model.NeuroTagConfidenceLogEntry;3;0.2490177
1626121578402;Model.NeuroTagConfidenceLogEntry;3;0.2981265
1626121578695;Model.NeuroTagConfidenceLogEntry;3;0.3158957
1626121579002;Model.NeuroTagConfidenceLogEntry;3;0.2283239
1626121579336;Model.NeuroTagConfidenceLogEntry;3;0.3086862
1626121579588;Model.NeuroTagMarkedAsTargetLogEntry;2
1626121579588;Model.NeuroTagHitLogEntry;3
1626121579589;Model.NeuroTagConfidenceLogEntry;2;0.1825159
1626121581961;Model.NeuroTagMarkedAsTargetLogEntry;7
1626121581961;Model.NeuroTagHitLogEntry;2
1626121584292;Model.NeuroTagConfidenceLogEntry;7;0.3058675
1626121584585;Model.NeuroTagConfidenceLogEntry;7;0.2808346
1626121584918;Model.NeuroTagMarkedAsTargetLogEntry;1
1626121584919;Model.NeuroTagHitLogEntry;7
1626121587249;Model.NeuroTagMarkedAsTargetLogEntry;3
1626121587249;Model.NeuroTagHitLogEntry;1
1626121589608;Model.NeuroTagMarkedAsTargetLogEntry;8
1626121589608;Model.NeuroTagHitLogEntry;3
1626121591940;Model.NeuroTagMarkedAsTargetLogEntry;2
1626121591941;Model.NeuroTagHitLogEntry;8
1626121591941;Model.NeuroTagConfidenceLogEntry;2;0.0194463
1626121594285;Model.NeuroTagMarkedAsTargetLogEntry;1
1626121594285;Model.NeuroTagHitLogEntry;2
1626121596642;Model.NeuroTagMarkedAsTargetLogEntry;6
1626121596642;Model.NeuroTagHitLogEntry;1
1626121596642;Model.NeuroTagConfidenceLogEntry;6;0.06389885
1626121599015;Model.NeuroTagMarkedAsTargetLogEntry;4
1626121599016;Model.NeuroTagHitLogEntry;6
1626121601320;Model.NeuroTagMarkedAsTargetLogEntry;8
1626121601320;Model.NeuroTagHitLogEntry;4
1626121601320;Model.NeuroTagConfidenceLogEntry;8;0
1626121603665;Model.NeuroTagMarkedAsTargetLogEntry;2
1626121603665;Model.NeuroTagHitLogEntry;8
1626121606049;Model.NeuroTagMarkedAsTargetLogEntry;8
1626121606050;Model.NeuroTagHitLogEntry;2
1626121608395;Model.NeuroTagMarkedAsTargetLogEntry;0
1626121608395;Model.NeuroTagHitLogEntry;8
1626121610740;Model.NeuroTagMarkedAsTargetLogEntry;7
1626121610740;Model.NeuroTagHitLogEntry;0
1626121613059;Model.NeuroTagMarkedAsTargetLogEntry;2
1626121613059;Model.NeuroTagHitLogEntry;7
1626121615418;Model.NeuroTagConfidenceLogEntry;2;0.1998928
1626121615724;Model.NeuroTagConfidenceLogEntry;2;0.2507333
1626121616043;Model.NeuroTagConfidenceLogEntry;2;0.2585121
1626121616337;Model.NeuroTagConfidenceLogEntry;2;0.2543792
1626121616630;Model.NeuroTagConfidenceLogEntry;2;0.2926333
1626121616923;Model.NeuroTagConfidenceLogEntry;2;0.3232215
1626121617216;Model.NeuroTagConfidenceLogEntry;2;0.2916958
1626121617509;Model.NeuroTagConfidenceLogEntry;2;0.3015893
1626121617842;Model.NeuroTagMarkedAsTargetLogEntry;1
1626121617843;Model.NeuroTagHitLogEntry;2
1626121620175;Model.ExperimentEventLogEntry;finished
1626121620175;Model.NeuroTagHitLogEntry;1
