1625934497278;Model.NeuroTagMarkedAsTargetLogEntry;4
1625934497278;Model.NeuroTagHitLogEntry;2
1625934499660;Model.NeuroTagMarkedAsTargetLogEntry;8
1625934499660;Model.NeuroTagHitLogEntry;4
1625934499660;Model.NeuroTagConfidenceLogEntry;8;0
1625934502010;Model.NeuroTagMarkedAsTargetLogEntry;0
1625934502010;Model.NeuroTagHitLogEntry;8
1625934504358;Model.NeuroTagConfidenceLogEntry;0;0.2473468
1625934504642;Model.NeuroTagConfidenceLogEntry;0;0.305272
1625934504974;Model.NeuroTagConfidenceLogEntry;0;0.3053975
1625934505258;Model.NeuroTagConfidenceLogEntry;0;0.3082485
1625934505541;Model.NeuroTagMarkedAsTargetLogEntry;5
1625934505541;Model.NeuroTagHitLogEntry;0
1625934507890;Model.NeuroTagMarkedAsTargetLogEntry;3
1625934507890;Model.NeuroTagHitLogEntry;5
1625934510242;Model.NeuroTagMarkedAsTargetLogEntry;5
1625934510242;Model.NeuroTagHitLogEntry;3
1625934510242;Model.NeuroTagConfidenceLogEntry;5;0
1625934512589;Model.NeuroTagMarkedAsTargetLogEntry;2
1625934512589;Model.NeuroTagHitLogEntry;5
1625934514937;Model.NeuroTagMarkedAsTargetLogEntry;6
1625934514937;Model.NeuroTagHitLogEntry;2
1625934517286;Model.NeuroTagConfidenceLogEntry;6;0.1743517
1625934517569;Model.NeuroTagConfidenceLogEntry;6;0.1878263
1625934517902;Model.NeuroTagConfidenceLogEntry;6;0.2201699
1625934518187;Model.NeuroTagConfidenceLogEntry;6;0.2263372
1625934518488;Model.NeuroTagConfidenceLogEntry;6;0.2632416
1625934518786;Model.NeuroTagConfidenceLogEntry;6;0.2904278
1625934519102;Model.NeuroTagMarkedAsTargetLogEntry;7
1625934519102;Model.NeuroTagHitLogEntry;6
1625934519103;Model.NeuroTagConfidenceLogEntry;7;0.05167643
1625934521451;Model.NeuroTagConfidenceLogEntry;7;0.2336123
1625934521751;Model.NeuroTagConfidenceLogEntry;7;0.268888
1625934522034;Model.NeuroTagConfidenceLogEntry;7;0.333422
1625934522334;Model.NeuroTagMarkedAsTargetLogEntry;8
1625934522334;Model.NeuroTagHitLogEntry;7
1625934524682;Model.NeuroTagMarkedAsTargetLogEntry;3
1625934524682;Model.NeuroTagHitLogEntry;8
1625934524682;Model.NeuroTagConfidenceLogEntry;3;0
1625934527349;Model.NeuroTagConfidenceLogEntry;3;0.02842259
1625934527632;Model.NeuroTagConfidenceLogEntry;3;0.05259083
1625934527915;Model.NeuroTagConfidenceLogEntry;3;0.08519698
1625934528248;Model.NeuroTagConfidenceLogEntry;3;0.1099756
1625934528531;Model.NeuroTagConfidenceLogEntry;3;0.1368458
1625934528831;Model.NeuroTagMarkedAsTargetLogEntry;2
1625934528832;Model.NeuroTagHitLogEntry;3
1625934528832;Model.NeuroTagConfidenceLogEntry;2;0.1673692
1625934531180;Model.NeuroTagMarkedAsTargetLogEntry;7
1625934531180;Model.NeuroTagHitLogEntry;2
1625934533528;Model.NeuroTagMarkedAsTargetLogEntry;1
1625934533529;Model.NeuroTagHitLogEntry;7
1625934535895;Model.NeuroTagConfidenceLogEntry;1;0.1888616
1625934535895;Model.NeuroTagMarkedAsTargetLogEntry;3
1625934538226;Model.NeuroTagConfidenceLogEntry;3;0.3272806
1625934538543;Model.NeuroTagMarkedAsTargetLogEntry;8
1625934538543;Model.NeuroTagHitLogEntry;3
1625934540875;Model.NeuroTagMarkedAsTargetLogEntry;2
1625934540875;Model.NeuroTagHitLogEntry;8
1625934540877;Model.NeuroTagConfidenceLogEntry;2;0
1625934543241;Model.NeuroTagMarkedAsTargetLogEntry;1
1625934543241;Model.NeuroTagHitLogEntry;2
1625934545557;Model.NeuroTagMarkedAsTargetLogEntry;6
1625934545557;Model.NeuroTagHitLogEntry;1
1625934547922;Model.NeuroTagConfidenceLogEntry;6;0.2922045
1625934548205;Model.NeuroTagMarkedAsTargetLogEntry;4
1625934548205;Model.NeuroTagHitLogEntry;6
1625934550571;Model.NeuroTagMarkedAsTargetLogEntry;8
1625934550571;Model.NeuroTagHitLogEntry;4
1625934552920;Model.NeuroTagConfidenceLogEntry;8;0.3271494
1625934553187;Model.NeuroTagConfidenceLogEntry;8;0.3239088
1625934553520;Model.NeuroTagMarkedAsTargetLogEntry;2
1625934553520;Model.NeuroTagHitLogEntry;8
1625934555869;Model.NeuroTagMarkedAsTargetLogEntry;8
1625934555869;Model.NeuroTagHitLogEntry;2
1625934558201;Model.NeuroTagConfidenceLogEntry;8;0.0505288
1625934558501;Model.NeuroTagConfidenceLogEntry;8;0.1389733
1625934558800;Model.NeuroTagConfidenceLogEntry;8;0.2056859
1625934559117;Model.NeuroTagConfidenceLogEntry;8;0.2419179
1625934559417;Model.NeuroTagConfidenceLogEntry;8;0.2909837
1625934559700;Model.NeuroTagConfidenceLogEntry;8;0.3266087
1625934560016;Model.NeuroTagMarkedAsTargetLogEntry;0
1625934560016;Model.NeuroTagHitLogEntry;8
1625934562349;Model.NeuroTagConfidenceLogEntry;0;0.300176
1625934562666;Model.NeuroTagConfidenceLogEntry;0;0.318196
1625934562965;Model.NeuroTagConfidenceLogEntry;0;0.2537696
1625934563265;Model.NeuroTagConfidenceLogEntry;0;0.2230198
1625934563548;Model.NeuroTagConfidenceLogEntry;0;0.2637748
1625934563848;Model.NeuroTagConfidenceLogEntry;0;0.2248455
1625934564181;Model.NeuroTagConfidenceLogEntry;0;0.1717229
1625934564465;Model.NeuroTagConfidenceLogEntry;0;0.2413183
1625934564764;Model.NeuroTagMarkedAsTargetLogEntry;7
1625934564764;Model.NeuroTagHitLogEntry;0
1625934564764;Model.NeuroTagConfidenceLogEntry;7;0.1171221
1625934567114;Model.NeuroTagMarkedAsTargetLogEntry;2
1625934567114;Model.NeuroTagHitLogEntry;7
1625934569462;Model.NeuroTagMarkedAsTargetLogEntry;1
1625934569462;Model.NeuroTagHitLogEntry;2
1625934571812;Model.ExperimentEventLogEntry;finished
1625934571812;Model.NeuroTagHitLogEntry;1
