1626197660856;Model.NeuroTagMarkedAsTargetLogEntry;7
1626197660860;Model.SensorTelemetryLogEntry;94;97;97;97;97;96;99;97;B
1626197660860;Model.ExperimentEventLogEntry;started
1626197739083;Model.NeuroTagConfidenceLogEntry;8;0
1626197739367;Model.NeuroTagConfidenceLogEntry;8;0.0115599
1626197739667;Model.NeuroTagConfidenceLogEntry;8;0
1626197740568;Model.NeuroTagConfidenceLogEntry;8;0.01048036
1626197740867;Model.NeuroTagConfidenceLogEntry;8;0.03601201
1626197741183;Model.NeuroTagConfidenceLogEntry;8;0.07670639
1626197741466;Model.NeuroTagConfidenceLogEntry;8;0.01117815
1626197741766;Model.NeuroTagConfidenceLogEntry;8;0
1626197742700;Model.NeuroTagConfidenceLogEntry;8;0.007003371
1626197742965;Model.NeuroTagConfidenceLogEntry;8;0.01030657
1626197743265;Model.NeuroTagConfidenceLogEntry;8;0.0329493
1626197743582;Model.NeuroTagConfidenceLogEntry;8;0.05367475
1626197743882;Model.NeuroTagConfidenceLogEntry;8;0.1601583
1626197744164;Model.NeuroTagConfidenceLogEntry;8;0.268428
1626197744481;Model.NeuroTagConfidenceLogEntry;8;0.2279495
1626197744781;Model.NeuroTagConfidenceLogEntry;8;0.2639889
1626197745064;Model.NeuroTagMarkedAsTargetLogEntry;0
1626197745064;Model.NeuroTagHitLogEntry;8
1626197747413;Model.NeuroTagMarkedAsTargetLogEntry;5
1626197747414;Model.NeuroTagHitLogEntry;0
1626197747414;Model.NeuroTagConfidenceLogEntry;5;0.02954789
1626197749762;Model.NeuroTagConfidenceLogEntry;5;0.0338963
1626197750079;Model.NeuroTagConfidenceLogEntry;5;0.04603361
1626197750378;Model.NeuroTagConfidenceLogEntry;5;0.07451333
1626197750662;Model.NeuroTagConfidenceLogEntry;5;0.07734688
1626197750979;Model.NeuroTagConfidenceLogEntry;5;0.05852943
1626197751279;Model.NeuroTagConfidenceLogEntry;5;0.02895139
1626197751595;Model.NeuroTagConfidenceLogEntry;5;0.01551033
1626197751878;Model.NeuroTagConfidenceLogEntry;5;0.07554786
1626197752178;Model.NeuroTagConfidenceLogEntry;5;0.09523235
1626197752478;Model.NeuroTagConfidenceLogEntry;5;0.1272681
1626197752761;Model.NeuroTagConfidenceLogEntry;5;0.1208903
1626197753061;Model.NeuroTagConfidenceLogEntry;5;0.106757
1626197753378;Model.NeuroTagConfidenceLogEntry;5;0.1674848
1626197753678;Model.NeuroTagConfidenceLogEntry;5;0.2207442
1626197753994;Model.NeuroTagMarkedAsTargetLogEntry;2
1626197753994;Model.NeuroTagHitLogEntry;5
1626197753994;Model.NeuroTagConfidenceLogEntry;2;0
1626197756326;Model.NeuroTagConfidenceLogEntry;2;0.04853625
1626197756626;Model.NeuroTagConfidenceLogEntry;2;0.0432114
1626197756943;Model.NeuroTagConfidenceLogEntry;2;0.05163177
1626197757210;Model.NeuroTagConfidenceLogEntry;2;0.0481126
1626197757509;Model.NeuroTagConfidenceLogEntry;2;0
1626197757825;Model.NeuroTagConfidenceLogEntry;2;0.05418122
1626197758109;Model.NeuroTagConfidenceLogEntry;2;0.1066983
1626197758408;Model.NeuroTagConfidenceLogEntry;2;0.07686473
1626197758725;Model.NeuroTagConfidenceLogEntry;2;0.0775585
1626197759024;Model.NeuroTagConfidenceLogEntry;2;0.09930302
1626197759342;Model.NeuroTagConfidenceLogEntry;2;0.07387261
1626197759609;Model.NeuroTagConfidenceLogEntry;2;0.08654492
1626197759908;Model.NeuroTagConfidenceLogEntry;2;0.07035267
1626197760224;Model.NeuroTagConfidenceLogEntry;2;0.1716202
1626197760524;Model.NeuroTagConfidenceLogEntry;2;0
1626197763223;Model.NeuroTagConfidenceLogEntry;2;0.1278047
1626197763523;Model.NeuroTagConfidenceLogEntry;2;0.2489719
1626197763840;Model.NeuroTagConfidenceLogEntry;2;0.1403773
1626197764106;Model.NeuroTagConfidenceLogEntry;2;0.1701184
1626197764422;Model.NeuroTagConfidenceLogEntry;2;0.06166067
1626197764705;Model.NeuroTagConfidenceLogEntry;2;0.09011904
1626197765055;Model.NeuroTagConfidenceLogEntry;2;0.02268356
1626197765322;Model.NeuroTagConfidenceLogEntry;2;0
1626197765623;Model.NeuroTagConfidenceLogEntry;2;0.006249581
1626197765938;Model.NeuroTagConfidenceLogEntry;2;0.002725586
1626197766254;Model.NeuroTagConfidenceLogEntry;2;0.012262
1626197766521;Model.NeuroTagConfidenceLogEntry;2;0.03864761
1626197766838;Model.NeuroTagConfidenceLogEntry;2;0.08766453
1626197767104;Model.NeuroTagConfidenceLogEntry;2;0.1294551
1626197767423;Model.NeuroTagConfidenceLogEntry;2;0.06507336
1626197767721;Model.NeuroTagConfidenceLogEntry;2;0.08414259
1626197768006;Model.NeuroTagConfidenceLogEntry;2;0.05405112
1626197768303;Model.NeuroTagConfidenceLogEntry;2;0.06162392
1626197768621;Model.NeuroTagConfidenceLogEntry;2;0.02716147
1626197768920;Model.NeuroTagConfidenceLogEntry;2;0.02046257
1626197769236;Model.NeuroTagConfidenceLogEntry;2;0.08797491
1626197769554;Model.NeuroTagConfidenceLogEntry;2;0.0718727
1626197769820;Model.NeuroTagConfidenceLogEntry;2;0.1114488
1626197770137;Model.NeuroTagConfidenceLogEntry;2;0.09563088
1626197770436;Model.NeuroTagConfidenceLogEntry;2;0.1338695
1626197770720;Model.NeuroTagConfidenceLogEntry;2;0.1349714
1626197771019;Model.NeuroTagConfidenceLogEntry;2;0.1350581
1626197771336;Model.NeuroTagConfidenceLogEntry;2;0.1312509
1626197771619;Model.NeuroTagConfidenceLogEntry;2;0.120999
1626197771936;Model.NeuroTagConfidenceLogEntry;2;0.1613354
1626197772235;Model.NeuroTagConfidenceLogEntry;2;0.1036902
1626197772518;Model.NeuroTagConfidenceLogEntry;2;0.03624701
1626197772836;Model.NeuroTagConfidenceLogEntry;2;0.07660516
1626197773135;Model.NeuroTagConfidenceLogEntry;2;0.1101527
1626197773419;Model.NeuroTagConfidenceLogEntry;2;0.137321
1626197773718;Model.NeuroTagConfidenceLogEntry;2;0.06686398
1626197774035;Model.NeuroTagConfidenceLogEntry;2;0.1197014
1626197774351;Model.NeuroTagConfidenceLogEntry;2;0.09903944
1626197774618;Model.NeuroTagConfidenceLogEntry;2;0.1180854
1626197774934;Model.NeuroTagConfidenceLogEntry;2;0.1438766
1626197775234;Model.NeuroTagConfidenceLogEntry;2;0.1183779
1626197775517;Model.NeuroTagConfidenceLogEntry;2;0.09914008
1626197775817;Model.NeuroTagConfidenceLogEntry;2;0.07604685
1626197776134;Model.NeuroTagConfidenceLogEntry;2;0.04177355
1626197776400;Model.NeuroTagConfidenceLogEntry;2;0.08459341
1626197776717;Model.NeuroTagConfidenceLogEntry;2;0.206191
1626197777034;Model.NeuroTagConfidenceLogEntry;2;0.1523915
1626197777316;Model.NeuroTagConfidenceLogEntry;2;0.1176456
1626197777617;Model.NeuroTagConfidenceLogEntry;2;0.1229209
1626197777933;Model.NeuroTagConfidenceLogEntry;2;0
1626197780631;Model.NeuroTagConfidenceLogEntry;2;0.1612623
1626197780898;Model.NeuroTagConfidenceLogEntry;2;0.1485317
1626197781214;Model.NeuroTagConfidenceLogEntry;2;0.1604501
1626197781515;Model.NeuroTagConfidenceLogEntry;2;0
1626197783930;Model.NeuroTagConfidenceLogEntry;2;0.05605847
1626197784197;Model.NeuroTagConfidenceLogEntry;2;0.1306174
1626197784547;Model.NeuroTagConfidenceLogEntry;2;0.09804458
1626197784813;Model.NeuroTagConfidenceLogEntry;2;0.1183171
1626197785114;Model.NeuroTagConfidenceLogEntry;2;0.117573
1626197785430;Model.NeuroTagConfidenceLogEntry;2;0.1261198
1626197785713;Model.NeuroTagConfidenceLogEntry;2;0.1455021
1626197786012;Model.NeuroTagConfidenceLogEntry;2;0.1211157
1626197786329;Model.NeuroTagConfidenceLogEntry;2;0.09055848
1626197786612;Model.NeuroTagConfidenceLogEntry;2;0.01672203
1626197786913;Model.NeuroTagConfidenceLogEntry;2;0.1025928
1626197787229;Model.NeuroTagConfidenceLogEntry;2;0.0601707
1626197787529;Model.NeuroTagConfidenceLogEntry;2;0.1813151
1626197787812;Model.NeuroTagConfidenceLogEntry;2;0.1094238
1626197788111;Model.NeuroTagConfidenceLogEntry;2;0.1080088
1626197788429;Model.NeuroTagConfidenceLogEntry;2;0.1460302
1626197788744;Model.NeuroTagConfidenceLogEntry;2;0.1381494
1626197789011;Model.NeuroTagConfidenceLogEntry;2;0.1793387
1626197789328;Model.NeuroTagConfidenceLogEntry;2;0.1481915
1626197789628;Model.NeuroTagConfidenceLogEntry;2;0
1626197790511;Model.NeuroTagConfidenceLogEntry;2;0.01937045
1626197790810;Model.NeuroTagConfidenceLogEntry;2;0.02669924
1626197791127;Model.NeuroTagConfidenceLogEntry;2;0.02890953
1626197791427;Model.NeuroTagConfidenceLogEntry;2;0.003623274
1626197791743;Model.NeuroTagConfidenceLogEntry;2;0.008224317
1626197792010;Model.NeuroTagConfidenceLogEntry;2;0.05399267
1626197792327;Model.NeuroTagConfidenceLogEntry;2;0.1041853
1626197792610;Model.NeuroTagConfidenceLogEntry;2;0.06115041
1626197792943;Model.NeuroTagConfidenceLogEntry;2;0
1626197793525;Model.NeuroTagConfidenceLogEntry;2;0.01017704
1626197793825;Model.NeuroTagConfidenceLogEntry;2;0.01946283
1626197794109;Model.NeuroTagConfidenceLogEntry;2;0.04971248
1626197794409;Model.NeuroTagConfidenceLogEntry;2;0.06310473
1626197794742;Model.NeuroTagConfidenceLogEntry;2;0.03769756
1626197795008;Model.NeuroTagConfidenceLogEntry;2;0.1013273
1626197795325;Model.NeuroTagConfidenceLogEntry;2;0.120664
1626197795624;Model.NeuroTagConfidenceLogEntry;2;0.1293671
1626197795924;Model.NeuroTagConfidenceLogEntry;2;0.08577364
1626197796208;Model.NeuroTagConfidenceLogEntry;2;0.1525728
1626197796524;Model.NeuroTagConfidenceLogEntry;2;0.2235723
1626197796824;Model.NeuroTagConfidenceLogEntry;2;0.2430583
1626197797108;Model.NeuroTagMarkedAsTargetLogEntry;4
1626197797108;Model.NeuroTagHitLogEntry;2
1626197799473;Model.NeuroTagMarkedAsTargetLogEntry;8
1626197799473;Model.NeuroTagHitLogEntry;4
1626197799473;Model.NeuroTagConfidenceLogEntry;8;0.01375807
1626197801822;Model.NeuroTagConfidenceLogEntry;8;0.02192022
1626197802123;Model.NeuroTagConfidenceLogEntry;8;0.05806405
1626197802438;Model.NeuroTagConfidenceLogEntry;8;0.03352141
1626197802721;Model.NeuroTagConfidenceLogEntry;8;0.06940819
1626197803021;Model.NeuroTagConfidenceLogEntry;8;0.09359895
1626197803338;Model.NeuroTagConfidenceLogEntry;8;0.06144611
1626197803638;Model.NeuroTagConfidenceLogEntry;8;0.1321612
1626197803921;Model.NeuroTagConfidenceLogEntry;8;0.1009892
1626197804238;Model.NeuroTagConfidenceLogEntry;8;0.2171054
1626197804538;Model.NeuroTagConfidenceLogEntry;8;0.2219303
1626197804821;Model.NeuroTagConfidenceLogEntry;8;0.2634147
1626197805120;Model.NeuroTagConfidenceLogEntry;8;0.241424
1626197805421;Model.NeuroTagConfidenceLogEntry;8;0.2688513
1626197805737;Model.NeuroTagConfidenceLogEntry;8;0.2976665
1626197806003;Model.NeuroTagConfidenceLogEntry;8;0.3056445
1626197806336;Model.NeuroTagMarkedAsTargetLogEntry;0
1626197806337;Model.NeuroTagHitLogEntry;8
1626197808652;Model.NeuroTagConfidenceLogEntry;0;0.08780161
1626197808952;Model.NeuroTagConfidenceLogEntry;0;0.07201901
1626197809252;Model.NeuroTagConfidenceLogEntry;0;0.07874078
1626197809552;Model.NeuroTagConfidenceLogEntry;0;0.06982152
1626197809869;Model.NeuroTagConfidenceLogEntry;0;0.06609654
1626197810185;Model.NeuroTagConfidenceLogEntry;0;0
1626197810452;Model.NeuroTagConfidenceLogEntry;0;0.03513064
1626197810768;Model.NeuroTagConfidenceLogEntry;0;0.06044895
1626197811068;Model.NeuroTagConfidenceLogEntry;0;0.08993706
1626197811351;Model.NeuroTagConfidenceLogEntry;0;0.07609964
1626197811669;Model.NeuroTagConfidenceLogEntry;0;0.09083833
1626197811967;Model.NeuroTagConfidenceLogEntry;0;0.1136234
1626197812283;Model.NeuroTagConfidenceLogEntry;0;0.1054507
1626197812550;Model.NeuroTagConfidenceLogEntry;0;0.1611043
1626197812868;Model.NeuroTagConfidenceLogEntry;0;0.07697248
1626197813167;Model.NeuroTagConfidenceLogEntry;0;0.08266899
1626197813483;Model.NeuroTagConfidenceLogEntry;0;0.04476162
1626197813783;Model.NeuroTagConfidenceLogEntry;0;0.0690023
1626197814067;Model.NeuroTagConfidenceLogEntry;0;0.07774381
1626197814383;Model.NeuroTagConfidenceLogEntry;0;0.03939047
1626197814683;Model.NeuroTagConfidenceLogEntry;0;0.05631852
1626197814984;Model.NeuroTagConfidenceLogEntry;0;0.05269656
1626197815266;Model.NeuroTagConfidenceLogEntry;0;0
1626197818564;Model.NeuroTagConfidenceLogEntry;0;0.01531552
1626197818864;Model.NeuroTagConfidenceLogEntry;0;0.07626975
1626197819164;Model.NeuroTagConfidenceLogEntry;0;0.0283416
1626197819480;Model.NeuroTagConfidenceLogEntry;0;0.09990434
1626197819747;Model.NeuroTagConfidenceLogEntry;0;0.08794232
1626197820064;Model.NeuroTagConfidenceLogEntry;0;0.07616132
1626197820363;Model.NeuroTagConfidenceLogEntry;0;0.07682265
1626197820663;Model.NeuroTagConfidenceLogEntry;0;0.1254397
1626197820947;Model.NeuroTagConfidenceLogEntry;0;0.1439727
1626197821263;Model.NeuroTagConfidenceLogEntry;0;0.1106562
1626197821563;Model.NeuroTagConfidenceLogEntry;0;0.1086746
1626197821879;Model.NeuroTagConfidenceLogEntry;0;0.09722677
1626197822179;Model.NeuroTagConfidenceLogEntry;0;0.1444814
1626197822480;Model.NeuroTagConfidenceLogEntry;0;0.1854945
1626197822762;Model.NeuroTagConfidenceLogEntry;0;0.1154326
1626197823063;Model.NeuroTagConfidenceLogEntry;0;0.1062679
1626197823379;Model.NeuroTagConfidenceLogEntry;0;0.1155515
1626197823679;Model.NeuroTagConfidenceLogEntry;0;0.1016481
1626197823996;Model.NeuroTagConfidenceLogEntry;0;0.0655399
1626197824263;Model.NeuroTagConfidenceLogEntry;0;0.1275436
1626197824578;Model.NeuroTagConfidenceLogEntry;0;0.08833376
1626197824844;Model.NeuroTagConfidenceLogEntry;0;0.03003536
1626197825178;Model.NeuroTagConfidenceLogEntry;0;0.1400893
1626197825461;Model.NeuroTagConfidenceLogEntry;0;0.1256653
1626197825761;Model.NeuroTagConfidenceLogEntry;0;0.07918756
1626197826078;Model.NeuroTagConfidenceLogEntry;0;0.09692447
1626197826361;Model.NeuroTagConfidenceLogEntry;0;0.04118354
1626197826661;Model.NeuroTagConfidenceLogEntry;0;0.1219789
1626197826977;Model.NeuroTagConfidenceLogEntry;0;0.1311571
1626197827260;Model.NeuroTagConfidenceLogEntry;0;0.05978976
1626197827577;Model.NeuroTagConfidenceLogEntry;0;0.09653319
1626197827877;Model.NeuroTagConfidenceLogEntry;0;0.08350239
1626197828143;Model.NeuroTagConfidenceLogEntry;0;0.0483381
1626197828493;Model.NeuroTagConfidenceLogEntry;0;0.05016802
1626197828760;Model.NeuroTagConfidenceLogEntry;0;0
1626197829076;Model.NeuroTagConfidenceLogEntry;0;0.05750719
1626197829376;Model.NeuroTagConfidenceLogEntry;0;0.0096326
1626197829660;Model.NeuroTagConfidenceLogEntry;0;0.09464454
1626197829960;Model.NeuroTagConfidenceLogEntry;0;0.04949498
1626197830276;Model.NeuroTagConfidenceLogEntry;0;0.07950398
1626197830576;Model.NeuroTagConfidenceLogEntry;0;0.09103979
1626197830859;Model.NeuroTagConfidenceLogEntry;0;0.123157
1626197831175;Model.NeuroTagConfidenceLogEntry;0;0.09739868
1626197831475;Model.NeuroTagConfidenceLogEntry;0;0.1184046
1626197831792;Model.NeuroTagConfidenceLogEntry;0;0.1251305
1626197832058;Model.NeuroTagConfidenceLogEntry;0;0.05022002
1626197832375;Model.NeuroTagConfidenceLogEntry;0;0
1626197832958;Model.NeuroTagConfidenceLogEntry;0;0.03571512
1626197833275;Model.NeuroTagConfidenceLogEntry;0;0
1626197836556;Model.NeuroTagConfidenceLogEntry;0;0.02749607
1626197836873;Model.NeuroTagConfidenceLogEntry;0;0.1113404
1626197837173;Model.NeuroTagConfidenceLogEntry;0;0.1307345
1626197837456;Model.NeuroTagConfidenceLogEntry;0;0.1029573
1626197837790;Model.NeuroTagConfidenceLogEntry;0;0.1411115
1626197838072;Model.NeuroTagConfidenceLogEntry;0;0.120913
1626197838339;Model.NeuroTagConfidenceLogEntry;0;0.1650096
1626197838656;Model.NeuroTagConfidenceLogEntry;0;0.2212023
1626197838972;Model.NeuroTagConfidenceLogEntry;0;0.1566604
1626197839272;Model.NeuroTagConfidenceLogEntry;0;0.1175797
1626197839555;Model.NeuroTagConfidenceLogEntry;0;0.03941673
1626197839855;Model.NeuroTagConfidenceLogEntry;0;0.08517324
1626197840171;Model.NeuroTagConfidenceLogEntry;0;0.1602223
1626197840488;Model.NeuroTagConfidenceLogEntry;0;0.1471826
1626197840754;Model.NeuroTagConfidenceLogEntry;0;0.07488754
1626197841071;Model.NeuroTagConfidenceLogEntry;0;0.04683709
1626197841387;Model.NeuroTagConfidenceLogEntry;0;0.03215384
1626197841654;Model.NeuroTagConfidenceLogEntry;0;0.05261846
1626197841971;Model.NeuroTagConfidenceLogEntry;0;0.009130563
1626197842287;Model.NeuroTagConfidenceLogEntry;0;0.03698382
1626197842554;Model.NeuroTagConfidenceLogEntry;0;0
1626197842853;Model.NeuroTagConfidenceLogEntry;0;0.005617064
1626197843170;Model.NeuroTagConfidenceLogEntry;0;0
1626197845869;Model.NeuroTagConfidenceLogEntry;0;0.09906873
1626197846184;Model.NeuroTagConfidenceLogEntry;0;0.104141
1626197846452;Model.NeuroTagConfidenceLogEntry;0;0.1317772
