1625936508466;Model.NeuroTagMarkedAsTargetLogEntry;6
1625936508466;Model.NeuroTagHitLogEntry;2
1625936510781;Model.NeuroTagMarkedAsTargetLogEntry;5
1625936510781;Model.NeuroTagHitLogEntry;6
1625936510781;Model.NeuroTagConfidenceLogEntry;5;0.1522729
1625936513130;Model.NeuroTagMarkedAsTargetLogEntry;4
1625936513130;Model.NeuroTagHitLogEntry;5
1625936515496;Model.NeuroTagMarkedAsTargetLogEntry;7
1625936515496;Model.NeuroTagHitLogEntry;4
1625936515496;Model.NeuroTagConfidenceLogEntry;7;0.0255824
1625936517828;Model.NeuroTagMarkedAsTargetLogEntry;2
1625936517828;Model.NeuroTagHitLogEntry;7
1625936520194;Model.NeuroTagMarkedAsTargetLogEntry;5
1625936520194;Model.NeuroTagHitLogEntry;2
1625936522511;Model.NeuroTagMarkedAsTargetLogEntry;1
1625936522511;Model.NeuroTagHitLogEntry;5
1625936524893;Model.NeuroTagMarkedAsTargetLogEntry;8
1625936524893;Model.NeuroTagHitLogEntry;1
1625936524893;Model.NeuroTagConfidenceLogEntry;8;0.1313714
1625936527207;Model.NeuroTagMarkedAsTargetLogEntry;0
1625936527208;Model.NeuroTagHitLogEntry;8
1625936529575;Model.NeuroTagMarkedAsTargetLogEntry;5
1625936529576;Model.NeuroTagHitLogEntry;0
1625936529576;Model.NeuroTagConfidenceLogEntry;5;0.003934016
1625936531923;Model.NeuroTagMarkedAsTargetLogEntry;2
1625936531923;Model.NeuroTagHitLogEntry;5
1625936534255;Model.NeuroTagMarkedAsTargetLogEntry;4
1625936534255;Model.NeuroTagHitLogEntry;2
1625936536620;Model.NeuroTagMarkedAsTargetLogEntry;8
1625936536620;Model.NeuroTagHitLogEntry;4
1625936536620;Model.NeuroTagConfidenceLogEntry;8;0.1254564
1625936538986;Model.NeuroTagMarkedAsTargetLogEntry;0
1625936538986;Model.NeuroTagHitLogEntry;8
1625936541302;Model.NeuroTagMarkedAsTargetLogEntry;5
1625936541302;Model.NeuroTagHitLogEntry;0
1625936541302;Model.NeuroTagConfidenceLogEntry;5;0.04945957
1625936543683;Model.NeuroTagMarkedAsTargetLogEntry;3
1625936543683;Model.NeuroTagHitLogEntry;5
1625936546015;Model.NeuroTagConfidenceLogEntry;3;0.3178357
1625936546298;Model.NeuroTagConfidenceLogEntry;3;0.2884787
1625936546631;Model.NeuroTagConfidenceLogEntry;3;0.28997
1625936546915;Model.NeuroTagConfidenceLogEntry;3;0.2647302
1625936547215;Model.NeuroTagConfidenceLogEntry;3;0.3092355
1625936547498;Model.NeuroTagConfidenceLogEntry;3;0.2724861
1625936547798;Model.NeuroTagConfidenceLogEntry;3;0.2815796
1625936548114;Model.NeuroTagConfidenceLogEntry;3;0.3431139
1625936548414;Model.NeuroTagConfidenceLogEntry;3;0.3101507
1625936548714;Model.NeuroTagConfidenceLogEntry;3;0.3417345
1625936549031;Model.NeuroTagConfidenceLogEntry;3;0.2981812
1625936549314;Model.NeuroTagConfidenceLogEntry;3;0.3118844
1625936549629;Model.NeuroTagConfidenceLogEntry;3;0.3412676
1625936549898;Model.NeuroTagConfidenceLogEntry;3;0.331441
1625936550213;Model.NeuroTagConfidenceLogEntry;3;0.3440174
1625936550513;Model.NeuroTagConfidenceLogEntry;3;0.317421
1625936550830;Model.NeuroTagConfidenceLogEntry;3;0.315146
1625936551113;Model.NeuroTagConfidenceLogEntry;3;0.3309737
1625936551431;Model.NeuroTagMarkedAsTargetLogEntry;5
1625936551431;Model.NeuroTagHitLogEntry;3
1625936553761;Model.NeuroTagConfidenceLogEntry;5;0.3470236
1625936554045;Model.NeuroTagMarkedAsTargetLogEntry;2
1625936554045;Model.NeuroTagHitLogEntry;5
1625936554045;Model.NeuroTagConfidenceLogEntry;2;0.1358731
1625936556411;Model.NeuroTagMarkedAsTargetLogEntry;6
1625936556411;Model.NeuroTagHitLogEntry;2
1625936558762;Model.NeuroTagMarkedAsTargetLogEntry;7
1625936558762;Model.NeuroTagHitLogEntry;6
1625936561092;Model.NeuroTagMarkedAsTargetLogEntry;8
1625936561092;Model.NeuroTagHitLogEntry;7
1625936563442;Model.NeuroTagMarkedAsTargetLogEntry;3
1625936563442;Model.NeuroTagHitLogEntry;8
1625936563442;Model.NeuroTagConfidenceLogEntry;3;0
1625936565790;Model.NeuroTagMarkedAsTargetLogEntry;2
1625936565790;Model.NeuroTagHitLogEntry;3
1625936565790;Model.NeuroTagConfidenceLogEntry;2;0.2454356
1625936568138;Model.NeuroTagMarkedAsTargetLogEntry;7
1625936568138;Model.NeuroTagHitLogEntry;2
1625936570487;Model.NeuroTagMarkedAsTargetLogEntry;1
1625936570487;Model.NeuroTagHitLogEntry;7
1625936572853;Model.NeuroTagConfidenceLogEntry;1;0.2951158
1625936573137;Model.NeuroTagConfidenceLogEntry;1;0.3437982
1625936573436;Model.NeuroTagMarkedAsTargetLogEntry;3
1625936573436;Model.NeuroTagHitLogEntry;1
1625936575785;Model.NeuroTagMarkedAsTargetLogEntry;8
1625936575786;Model.NeuroTagHitLogEntry;3
1625936578151;Model.NeuroTagMarkedAsTargetLogEntry;2
1625936578152;Model.NeuroTagHitLogEntry;8
1625936578152;Model.NeuroTagConfidenceLogEntry;2;0
1625936580482;Model.NeuroTagMarkedAsTargetLogEntry;1
1625936580483;Model.NeuroTagHitLogEntry;2
1625936582848;Model.NeuroTagConfidenceLogEntry;1;0.1477427
1625936583132;Model.NeuroTagConfidenceLogEntry;1;0.2295695
1625936583432;Model.NeuroTagConfidenceLogEntry;1;0.3083968
1625936583715;Model.NeuroTagConfidenceLogEntry;1;0.3334434
1625936584015;Model.NeuroTagConfidenceLogEntry;1;0.3497121
1625936584348;Model.NeuroTagMarkedAsTargetLogEntry;6
1625936584349;Model.NeuroTagHitLogEntry;1
1625936586681;Model.NeuroTagMarkedAsTargetLogEntry;4
1625936586681;Model.NeuroTagHitLogEntry;6
1625936589029;Model.NeuroTagMarkedAsTargetLogEntry;8
1625936589029;Model.NeuroTagHitLogEntry;4
1625936591362;Model.NeuroTagMarkedAsTargetLogEntry;2
1625936591362;Model.NeuroTagHitLogEntry;8
1625936591362;Model.NeuroTagConfidenceLogEntry;2;0.1145133
1625936593726;Model.NeuroTagMarkedAsTargetLogEntry;8
1625936593726;Model.NeuroTagHitLogEntry;2
1625936596060;Model.NeuroTagMarkedAsTargetLogEntry;0
1625936596060;Model.NeuroTagHitLogEntry;8
1625936598425;Model.NeuroTagConfidenceLogEntry;0;0.3318438
1625936598708;Model.NeuroTagMarkedAsTargetLogEntry;7
1625936598708;Model.NeuroTagHitLogEntry;0
1625936598708;Model.NeuroTagConfidenceLogEntry;7;0.1169236
1625936601090;Model.NeuroTagMarkedAsTargetLogEntry;2
1625936601090;Model.NeuroTagHitLogEntry;7
1625936603439;Model.NeuroTagMarkedAsTargetLogEntry;1
1625936603439;Model.NeuroTagHitLogEntry;2
1625936605773;Model.ExperimentEventLogEntry;finished
1625936605773;Model.NeuroTagHitLogEntry;1
