1626196798596;Model.NeuroTagMarkedAsTargetLogEntry;7
1626196798600;Model.SensorTelemetryLogEntry;89;89;96;96;93;94;96;94;C
1626196798600;Model.ExperimentEventLogEntry;started
1626196850719;Model.NeuroTagConfidenceLogEntry;7;0.2467878
1626196851036;Model.NeuroTagConfidenceLogEntry;7;0.2793027
1626196851336;Model.NeuroTagMarkedAsTargetLogEntry;2
1626196851336;Model.NeuroTagHitLogEntry;7
1626196853687;Model.NeuroTagMarkedAsTargetLogEntry;5
1626196853688;Model.NeuroTagHitLogEntry;2
1626196856001;Model.NeuroTagConfidenceLogEntry;5;0.2542104
1626196856317;Model.NeuroTagConfidenceLogEntry;5;0.2867056
1626196856617;Model.NeuroTagConfidenceLogEntry;5;0.3124403
1626196856934;Model.NeuroTagMarkedAsTargetLogEntry;1
1626196856934;Model.NeuroTagHitLogEntry;5
1626196859282;Model.NeuroTagConfidenceLogEntry;1;0.2677056
1626196859598;Model.NeuroTagConfidenceLogEntry;1;0.281198
1626196859899;Model.NeuroTagConfidenceLogEntry;1;0.2225695
1626196860165;Model.NeuroTagConfidenceLogEntry;1;0.2300976
1626196860465;Model.NeuroTagConfidenceLogEntry;1;0.1479864
1626196860785;Model.NeuroTagConfidenceLogEntry;1;0.2088906
1626196861082;Model.NeuroTagConfidenceLogEntry;1;0.101265
1626196861365;Model.NeuroTagConfidenceLogEntry;1;0.1158781
1626196861697;Model.NeuroTagConfidenceLogEntry;1;0.2053446
1626196861964;Model.NeuroTagConfidenceLogEntry;1;0.2010292
1626196862284;Model.NeuroTagConfidenceLogEntry;1;0.2354254
1626196862581;Model.NeuroTagConfidenceLogEntry;1;0.2679173
1626196862864;Model.NeuroTagConfidenceLogEntry;1;0.2230933
1626196863164;Model.NeuroTagConfidenceLogEntry;1;0.1955464
1626196863481;Model.NeuroTagConfidenceLogEntry;1;0.2024235
1626196863780;Model.NeuroTagConfidenceLogEntry;1;0.137833
1626196864080;Model.NeuroTagConfidenceLogEntry;1;0.1233018
1626196864363;Model.NeuroTagConfidenceLogEntry;1;0.02908063
1626196864663;Model.NeuroTagConfidenceLogEntry;1;0.04688185
1626196864963;Model.NeuroTagConfidenceLogEntry;1;0
1626196865279;Model.NeuroTagConfidenceLogEntry;1;0.04999077
1626196865563;Model.NeuroTagConfidenceLogEntry;1;0.2095879
1626196865863;Model.NeuroTagConfidenceLogEntry;1;0.3037174
1626196866163;Model.NeuroTagMarkedAsTargetLogEntry;8
1626196866163;Model.NeuroTagHitLogEntry;1
1626196868528;Model.NeuroTagMarkedAsTargetLogEntry;0
1626196868529;Model.NeuroTagHitLogEntry;8
1626196870877;Model.NeuroTagConfidenceLogEntry;0;0.1555432
1626196871160;Model.NeuroTagConfidenceLogEntry;0;0.1717897
1626196871460;Model.NeuroTagConfidenceLogEntry;0;0.1835392
1626196871760;Model.NeuroTagConfidenceLogEntry;0;0.2589546
1626196872043;Model.NeuroTagConfidenceLogEntry;0;0.2426528
1626196872377;Model.NeuroTagConfidenceLogEntry;0;0.1662555
1626196872659;Model.NeuroTagConfidenceLogEntry;0;0.1492161
1626196872959;Model.NeuroTagConfidenceLogEntry;0;0.2160144
1626196873276;Model.NeuroTagConfidenceLogEntry;0;0.2686347
1626196873543;Model.NeuroTagConfidenceLogEntry;0;0.2850935
1626196873893;Model.NeuroTagConfidenceLogEntry;0;0.2328024
1626196874159;Model.NeuroTagConfidenceLogEntry;0;0.1546067
1626196874476;Model.NeuroTagConfidenceLogEntry;0;0.1360784
1626196874776;Model.NeuroTagConfidenceLogEntry;0;0.1503765
1626196875058;Model.NeuroTagConfidenceLogEntry;0;0.3031271
1626196875358;Model.NeuroTagConfidenceLogEntry;0;0.2955564
1626196875674;Model.NeuroTagConfidenceLogEntry;0;0.2914387
1626196875975;Model.NeuroTagConfidenceLogEntry;0;0.2330557
1626196876274;Model.NeuroTagConfidenceLogEntry;0;0.3117003
1626196876574;Model.NeuroTagConfidenceLogEntry;0;0.2733542
1626196876857;Model.NeuroTagConfidenceLogEntry;0;0.3067934
1626196877174;Model.NeuroTagMarkedAsTargetLogEntry;5
1626196877174;Model.NeuroTagHitLogEntry;0
1626196877174;Model.NeuroTagConfidenceLogEntry;5;0.03355293
1626196879506;Model.NeuroTagMarkedAsTargetLogEntry;2
1626196879507;Model.NeuroTagHitLogEntry;5
1626196879510;Model.NeuroTagConfidenceLogEntry;2;0.004514334
1626196881872;Model.NeuroTagMarkedAsTargetLogEntry;4
1626196881872;Model.NeuroTagHitLogEntry;2
1626196884204;Model.NeuroTagMarkedAsTargetLogEntry;8
1626196884205;Model.NeuroTagHitLogEntry;4
1626196884205;Model.NeuroTagConfidenceLogEntry;8;0
1626196886570;Model.NeuroTagMarkedAsTargetLogEntry;0
1626196886570;Model.NeuroTagHitLogEntry;8
1626196888902;Model.NeuroTagConfidenceLogEntry;0;0.2311886
1626196889202;Model.NeuroTagConfidenceLogEntry;0;0.08363673
1626196889519;Model.NeuroTagConfidenceLogEntry;0;0.1280026
1626196889818;Model.NeuroTagConfidenceLogEntry;0;0.135517
1626196890085;Model.NeuroTagConfidenceLogEntry;0;0.2150386
1626196890401;Model.NeuroTagConfidenceLogEntry;0;0.2089226
1626196890702;Model.NeuroTagConfidenceLogEntry;0;0.2218861
1626196891018;Model.NeuroTagConfidenceLogEntry;0;0.2163997
1626196891318;Model.NeuroTagConfidenceLogEntry;0;0.1936252
1626196891601;Model.NeuroTagConfidenceLogEntry;0;0.2288149
1626196891901;Model.NeuroTagConfidenceLogEntry;0;0.3038636
1626196892201;Model.NeuroTagMarkedAsTargetLogEntry;5
1626196892201;Model.NeuroTagHitLogEntry;0
1626196894549;Model.NeuroTagMarkedAsTargetLogEntry;3
1626196894550;Model.NeuroTagHitLogEntry;5
1626196896931;Model.NeuroTagMarkedAsTargetLogEntry;5
1626196896932;Model.NeuroTagHitLogEntry;3
1626196896932;Model.NeuroTagConfidenceLogEntry;5;0
1626196899231;Model.NeuroTagMarkedAsTargetLogEntry;2
1626196899231;Model.NeuroTagHitLogEntry;5
1626196899231;Model.NeuroTagConfidenceLogEntry;2;0.02176201
1626196901629;Model.NeuroTagMarkedAsTargetLogEntry;6
1626196901629;Model.NeuroTagHitLogEntry;2
1626196903928;Model.NeuroTagConfidenceLogEntry;6;0.152333
1626196904278;Model.NeuroTagConfidenceLogEntry;6;0.2111959
1626196904545;Model.NeuroTagConfidenceLogEntry;6;0.1968767
1626196904864;Model.NeuroTagConfidenceLogEntry;6;0.2311459
1626196905162;Model.NeuroTagConfidenceLogEntry;6;0.2497867
1626196905444;Model.NeuroTagConfidenceLogEntry;6;0.2143301
1626196905744;Model.NeuroTagConfidenceLogEntry;6;0.2167488
1626196906061;Model.NeuroTagConfidenceLogEntry;6;0.2811159
1626196906361;Model.NeuroTagMarkedAsTargetLogEntry;7
1626196906361;Model.NeuroTagHitLogEntry;6
1626196908709;Model.NeuroTagMarkedAsTargetLogEntry;8
1626196908710;Model.NeuroTagHitLogEntry;7
1626196911059;Model.NeuroTagMarkedAsTargetLogEntry;3
1626196911060;Model.NeuroTagHitLogEntry;8
1626196913391;Model.NeuroTagMarkedAsTargetLogEntry;2
1626196913391;Model.NeuroTagHitLogEntry;3
1626196913391;Model.NeuroTagConfidenceLogEntry;2;0.182958
1626196915740;Model.NeuroTagConfidenceLogEntry;2;0.101594
1626196916041;Model.NeuroTagConfidenceLogEntry;2;0.170643
1626196916340;Model.NeuroTagConfidenceLogEntry;2;0.1848269
1626196916656;Model.NeuroTagConfidenceLogEntry;2;0.2540798
1626196916956;Model.NeuroTagMarkedAsTargetLogEntry;7
1626196916956;Model.NeuroTagHitLogEntry;2
1626196919271;Model.NeuroTagConfidenceLogEntry;7;0.2449161
1626196919588;Model.NeuroTagConfidenceLogEntry;7;0.1468633
1626196919888;Model.NeuroTagConfidenceLogEntry;7;0.1914719
1626196920188;Model.NeuroTagConfidenceLogEntry;7;0.2476773
1626196920471;Model.NeuroTagConfidenceLogEntry;7;0.2896169
1626196920804;Model.NeuroTagConfidenceLogEntry;7;0.2358481
1626196921088;Model.NeuroTagConfidenceLogEntry;7;0.2724717
1626196921387;Model.NeuroTagConfidenceLogEntry;7;0.239616
1626196921704;Model.NeuroTagConfidenceLogEntry;7;0.1966254
1626196921969;Model.NeuroTagConfidenceLogEntry;7;0.2502573
1626196922287;Model.NeuroTagConfidenceLogEntry;7;0.1720426
1626196922587;Model.NeuroTagConfidenceLogEntry;7;0.1283055
1626196922870;Model.NeuroTagConfidenceLogEntry;7;0.08805957
1626196923170;Model.NeuroTagConfidenceLogEntry;7;0.1075112
1626196923487;Model.NeuroTagConfidenceLogEntry;7;0.1542921
1626196923786;Model.NeuroTagConfidenceLogEntry;7;0.1852411
1626196924103;Model.NeuroTagConfidenceLogEntry;7;0.2024696
1626196924369;Model.NeuroTagConfidenceLogEntry;7;0.2475744
1626196924686;Model.NeuroTagConfidenceLogEntry;7;0.298558
1626196924986;Model.NeuroTagMarkedAsTargetLogEntry;1
1626196924986;Model.NeuroTagHitLogEntry;7
1626196927351;Model.NeuroTagMarkedAsTargetLogEntry;3
1626196927351;Model.NeuroTagHitLogEntry;1
1626196927352;Model.NeuroTagConfidenceLogEntry;3;0
1626196929701;Model.NeuroTagMarkedAsTargetLogEntry;8
1626196929701;Model.NeuroTagHitLogEntry;3
1626196932019;Model.NeuroTagMarkedAsTargetLogEntry;2
1626196932019;Model.NeuroTagHitLogEntry;8
1626196932019;Model.NeuroTagConfidenceLogEntry;2;0.04005314
1626196934382;Model.NeuroTagMarkedAsTargetLogEntry;1
1626196934383;Model.NeuroTagHitLogEntry;2
1626196936729;Model.NeuroTagMarkedAsTargetLogEntry;6
1626196936729;Model.NeuroTagHitLogEntry;1
1626196936730;Model.NeuroTagConfidenceLogEntry;6;0
1626196939096;Model.NeuroTagMarkedAsTargetLogEntry;4
1626196939096;Model.NeuroTagHitLogEntry;6
1626196941411;Model.NeuroTagMarkedAsTargetLogEntry;8
1626196941412;Model.NeuroTagHitLogEntry;4
1626196943777;Model.NeuroTagConfidenceLogEntry;8;0.2926466
1626196944093;Model.NeuroTagMarkedAsTargetLogEntry;2
1626196944094;Model.NeuroTagHitLogEntry;8
1626196944094;Model.NeuroTagConfidenceLogEntry;2;0
1626196946408;Model.NeuroTagConfidenceLogEntry;2;0.2659638
1626196946726;Model.NeuroTagConfidenceLogEntry;2;0.2969347
1626196946993;Model.NeuroTagMarkedAsTargetLogEntry;8
1626196946993;Model.NeuroTagHitLogEntry;2
1626196949375;Model.NeuroTagConfidenceLogEntry;8;0.1873584
1626196949658;Model.NeuroTagConfidenceLogEntry;8;0.2611281
1626196949957;Model.NeuroTagConfidenceLogEntry;8;0.2878768
1626196950274;Model.NeuroTagConfidenceLogEntry;8;0.2905894
1626196950576;Model.NeuroTagMarkedAsTargetLogEntry;0
1626196950577;Model.NeuroTagHitLogEntry;8
1626196952907;Model.NeuroTagConfidenceLogEntry;0;0.1729387
1626196953207;Model.NeuroTagConfidenceLogEntry;0;0.1882957
1626196953506;Model.NeuroTagConfidenceLogEntry;0;0.2255533
1626196953823;Model.NeuroTagConfidenceLogEntry;0;0.2468095
1626196954139;Model.NeuroTagConfidenceLogEntry;0;0.1507582
1626196954405;Model.NeuroTagConfidenceLogEntry;0;0.2616248
1626196954706;Model.NeuroTagConfidenceLogEntry;0;0.2749467
1626196955022;Model.NeuroTagConfidenceLogEntry;0;0.2870513
1626196955288;Model.NeuroTagConfidenceLogEntry;0;0.3013307
1626196955605;Model.NeuroTagMarkedAsTargetLogEntry;7
1626196955605;Model.NeuroTagHitLogEntry;0
1626196955605;Model.NeuroTagConfidenceLogEntry;7;0.08353683
1626196957954;Model.NeuroTagMarkedAsTargetLogEntry;2
1626196957954;Model.NeuroTagHitLogEntry;7
1626196960303;Model.NeuroTagMarkedAsTargetLogEntry;1
1626196960303;Model.NeuroTagHitLogEntry;2
1626196962670;Model.ExperimentEventLogEntry;finished
1626196962670;Model.NeuroTagHitLogEntry;1
