1626187365743;Model.NeuroTagMarkedAsTargetLogEntry;7
1626187365748;Model.SensorTelemetryLogEntry;99;99;99;94;99;93;96;98;B
1626187365748;Model.ExperimentEventLogEntry;started
1626187449835;Model.NeuroTagConfidenceLogEntry;7;0.2283054
1626187450135;Model.NeuroTagConfidenceLogEntry;7;0.2956173
1626187450435;Model.NeuroTagConfidenceLogEntry;7;0.2400909
1626187450718;Model.NeuroTagConfidenceLogEntry;7;0.2881717
1626187451051;Model.NeuroTagConfidenceLogEntry;7;0.2371403
1626187451334;Model.NeuroTagConfidenceLogEntry;7;0.206416
1626187451633;Model.NeuroTagConfidenceLogEntry;7;0.1147438
1626187451917;Model.NeuroTagConfidenceLogEntry;7;0.07719975
1626187452217;Model.NeuroTagConfidenceLogEntry;7;0.04904329
1626187452533;Model.NeuroTagConfidenceLogEntry;7;0.005497117
1626187452834;Model.NeuroTagConfidenceLogEntry;7;0
1626187454033;Model.NeuroTagConfidenceLogEntry;7;0.05140648
1626187454316;Model.NeuroTagConfidenceLogEntry;7;0.07899301
1626187454616;Model.NeuroTagConfidenceLogEntry;7;0.1969022
1626187454933;Model.NeuroTagConfidenceLogEntry;7;0.2193231
1626187455232;Model.NeuroTagConfidenceLogEntry;7;0.2447552
1626187455533;Model.NeuroTagConfidenceLogEntry;7;0.2644189
1626187455849;Model.NeuroTagConfidenceLogEntry;7;0.2831614
1626187456149;Model.NeuroTagConfidenceLogEntry;7;0.2186439
1626187456449;Model.NeuroTagConfidenceLogEntry;7;0.2113062
1626187456732;Model.NeuroTagConfidenceLogEntry;7;0.2070887
1626187457015;Model.NeuroTagConfidenceLogEntry;7;0.2118442
1626187457349;Model.NeuroTagConfidenceLogEntry;7;0.1648144
1626187457631;Model.NeuroTagConfidenceLogEntry;7;0.1623676
1626187457914;Model.NeuroTagConfidenceLogEntry;7;0.01709693
1626187458214;Model.NeuroTagConfidenceLogEntry;7;0
1626187458831;Model.NeuroTagConfidenceLogEntry;7;0.0436342
1626187459130;Model.NeuroTagConfidenceLogEntry;7;0.05470309
1626187459447;Model.NeuroTagConfidenceLogEntry;7;0.01994222
1626187459747;Model.NeuroTagConfidenceLogEntry;7;0.01699552
1626187460030;Model.NeuroTagConfidenceLogEntry;7;0.04448615
1626187460330;Model.NeuroTagConfidenceLogEntry;7;0.08446218
1626187460614;Model.NeuroTagConfidenceLogEntry;7;0.1620377
1626187460947;Model.NeuroTagConfidenceLogEntry;7;0.1687396
1626187461230;Model.NeuroTagConfidenceLogEntry;7;0.1291296
1626187461530;Model.NeuroTagConfidenceLogEntry;7;0.07207995
1626187461813;Model.NeuroTagConfidenceLogEntry;7;0.1063838
1626187462146;Model.NeuroTagConfidenceLogEntry;7;0.1226993
1626187462429;Model.NeuroTagConfidenceLogEntry;7;0.0762198
1626187462730;Model.NeuroTagConfidenceLogEntry;7;0.06609616
1626187463029;Model.NeuroTagConfidenceLogEntry;7;0.09008715
1626187463346;Model.NeuroTagConfidenceLogEntry;7;0
1626187466028;Model.NeuroTagConfidenceLogEntry;7;0.02460225
1626187466328;Model.NeuroTagConfidenceLogEntry;7;0.0280512
1626187466628;Model.NeuroTagConfidenceLogEntry;7;0.005258947
1626187466928;Model.NeuroTagConfidenceLogEntry;7;0.04360196
1626187467228;Model.NeuroTagConfidenceLogEntry;7;0.06784438
1626187467528;Model.NeuroTagConfidenceLogEntry;7;0.05784889
1626187467844;Model.NeuroTagConfidenceLogEntry;7;0.1065154
1626187468110;Model.NeuroTagConfidenceLogEntry;7;0.112235
1626187468445;Model.NeuroTagConfidenceLogEntry;7;0.2198604
1626187468743;Model.NeuroTagConfidenceLogEntry;7;0.2161901
1626187469043;Model.NeuroTagMarkedAsTargetLogEntry;2
1626187469043;Model.NeuroTagHitLogEntry;7
1626187471376;Model.NeuroTagConfidenceLogEntry;2;0.06832232
1626187471693;Model.NeuroTagConfidenceLogEntry;2;0.05890718
1626187471992;Model.NeuroTagConfidenceLogEntry;2;0.06484529
1626187472292;Model.NeuroTagConfidenceLogEntry;2;0.08307714
1626187472592;Model.NeuroTagConfidenceLogEntry;2;0.08618142
1626187472892;Model.NeuroTagConfidenceLogEntry;2;0.1493746
1626187473192;Model.NeuroTagConfidenceLogEntry;2;0.1073433
1626187473492;Model.NeuroTagConfidenceLogEntry;2;0.2274119
1626187473792;Model.NeuroTagMarkedAsTargetLogEntry;5
1626187473792;Model.NeuroTagHitLogEntry;2
1626187476123;Model.NeuroTagMarkedAsTargetLogEntry;1
1626187476123;Model.NeuroTagHitLogEntry;5
1626187478472;Model.NeuroTagConfidenceLogEntry;1;0
1626187479972;Model.NeuroTagConfidenceLogEntry;1;0.002984247
1626187480254;Model.NeuroTagConfidenceLogEntry;1;0.06209622
1626187480588;Model.NeuroTagConfidenceLogEntry;1;0.09489094
1626187480888;Model.NeuroTagConfidenceLogEntry;1;0.1958641
1626187481188;Model.NeuroTagConfidenceLogEntry;1;0.2057824
1626187481488;Model.NeuroTagMarkedAsTargetLogEntry;8
1626187481488;Model.NeuroTagHitLogEntry;1
1626187483853;Model.NeuroTagConfidenceLogEntry;8;0.2253983
1626187484121;Model.NeuroTagConfidenceLogEntry;8;0.219058
1626187484420;Model.NeuroTagConfidenceLogEntry;8;0.2235454
1626187484736;Model.NeuroTagConfidenceLogEntry;8;0.2225823
1626187485036;Model.NeuroTagConfidenceLogEntry;8;0.2813427
1626187485336;Model.NeuroTagMarkedAsTargetLogEntry;0
1626187485336;Model.NeuroTagHitLogEntry;8
1626187487701;Model.NeuroTagConfidenceLogEntry;0;0.1598815
1626187487952;Model.NeuroTagConfidenceLogEntry;0;0.2637176
1626187488252;Model.NeuroTagConfidenceLogEntry;0;0.2321645
1626187488584;Model.NeuroTagConfidenceLogEntry;0;0.2775515
1626187488885;Model.NeuroTagMarkedAsTargetLogEntry;5
1626187488885;Model.NeuroTagHitLogEntry;0
1626187488885;Model.NeuroTagConfidenceLogEntry;5;0.01174382
1626187491216;Model.NeuroTagConfidenceLogEntry;5;0.2975964
1626187491516;Model.NeuroTagConfidenceLogEntry;5;0.2576576
1626187491799;Model.NeuroTagConfidenceLogEntry;5;0.2577324
1626187492133;Model.NeuroTagConfidenceLogEntry;5;0.2234467
1626187492415;Model.NeuroTagConfidenceLogEntry;5;0.2139897
1626187492715;Model.NeuroTagConfidenceLogEntry;5;0.2052379
1626187493032;Model.NeuroTagConfidenceLogEntry;5;0.2035332
1626187493315;Model.NeuroTagConfidenceLogEntry;5;0.2196205
1626187493615;Model.NeuroTagConfidenceLogEntry;5;0.2432073
1626187493931;Model.NeuroTagConfidenceLogEntry;5;0.2385565
1626187494232;Model.NeuroTagConfidenceLogEntry;5;0.2267177
1626187494515;Model.NeuroTagMarkedAsTargetLogEntry;2
1626187494515;Model.NeuroTagHitLogEntry;5
1626187496880;Model.NeuroTagConfidenceLogEntry;2;0.1407413
1626187497164;Model.NeuroTagConfidenceLogEntry;2;0.04663968
1626187497464;Model.NeuroTagConfidenceLogEntry;2;0.01593074
1626187497764;Model.NeuroTagConfidenceLogEntry;2;0.03661841
1626187498064;Model.NeuroTagConfidenceLogEntry;2;0.03844542
1626187498397;Model.NeuroTagConfidenceLogEntry;2;0.006801745
1626187498664;Model.NeuroTagConfidenceLogEntry;2;0
1626187499879;Model.NeuroTagConfidenceLogEntry;2;0.06383437
1626187500178;Model.NeuroTagConfidenceLogEntry;2;0.05558573
1626187500462;Model.NeuroTagConfidenceLogEntry;2;0.03708214
1626187500795;Model.NeuroTagConfidenceLogEntry;2;0.1323622
1626187501079;Model.NeuroTagConfidenceLogEntry;2;0.2245164
1626187501379;Model.NeuroTagMarkedAsTargetLogEntry;4
1626187501379;Model.NeuroTagHitLogEntry;2
1626187503727;Model.NeuroTagMarkedAsTargetLogEntry;8
1626187503728;Model.NeuroTagHitLogEntry;4
1626187503728;Model.NeuroTagConfidenceLogEntry;8;0.06752867
1626187506076;Model.NeuroTagConfidenceLogEntry;8;0.1977208
1626187506375;Model.NeuroTagConfidenceLogEntry;8;0.2711159
1626187506659;Model.NeuroTagConfidenceLogEntry;8;0.2844515
1626187506959;Model.NeuroTagConfidenceLogEntry;8;0.2804302
1626187507276;Model.NeuroTagMarkedAsTargetLogEntry;0
1626187507276;Model.NeuroTagHitLogEntry;8
1626187509592;Model.NeuroTagConfidenceLogEntry;0;0.02583853
1626187509908;Model.NeuroTagConfidenceLogEntry;0;0.06012347
1626187510207;Model.NeuroTagConfidenceLogEntry;0;0.0528011
1626187510508;Model.NeuroTagConfidenceLogEntry;0;0.09928398
1626187510824;Model.NeuroTagConfidenceLogEntry;0;0.1631839
1626187511124;Model.NeuroTagConfidenceLogEntry;0;0.2052285
1626187511407;Model.NeuroTagConfidenceLogEntry;0;0.2433553
1626187511707;Model.NeuroTagMarkedAsTargetLogEntry;5
1626187511707;Model.NeuroTagHitLogEntry;0
1626187514056;Model.NeuroTagConfidenceLogEntry;5;0.2670625
1626187514373;Model.NeuroTagMarkedAsTargetLogEntry;3
1626187514374;Model.NeuroTagHitLogEntry;5
1626187516705;Model.NeuroTagMarkedAsTargetLogEntry;5
1626187516705;Model.NeuroTagHitLogEntry;3
1626187516705;Model.NeuroTagConfidenceLogEntry;5;0.07957946
1626187519055;Model.NeuroTagMarkedAsTargetLogEntry;2
1626187519055;Model.NeuroTagHitLogEntry;5
1626187519055;Model.NeuroTagConfidenceLogEntry;2;0
1626187521419;Model.NeuroTagConfidenceLogEntry;2;0.1412486
1626187521702;Model.NeuroTagConfidenceLogEntry;2;0.1446965
1626187522002;Model.NeuroTagConfidenceLogEntry;2;0.1655055
1626187522302;Model.NeuroTagConfidenceLogEntry;2;0.1604
1626187522586;Model.NeuroTagConfidenceLogEntry;2;0.1539927
1626187522919;Model.NeuroTagConfidenceLogEntry;2;0.2956312
1626187523201;Model.NeuroTagConfidenceLogEntry;2;0.2640921
1626187523535;Model.NeuroTagConfidenceLogEntry;2;0.2242983
1626187523819;Model.NeuroTagConfidenceLogEntry;2;0.2458497
1626187524103;Model.NeuroTagConfidenceLogEntry;2;0.2889037
1626187524401;Model.NeuroTagConfidenceLogEntry;2;0.2920591
1626187524702;Model.NeuroTagMarkedAsTargetLogEntry;6
1626187524702;Model.NeuroTagHitLogEntry;2
1626187527050;Model.NeuroTagConfidenceLogEntry;6;0.1570137
1626187527350;Model.NeuroTagConfidenceLogEntry;6;0.1782048
1626187527633;Model.NeuroTagConfidenceLogEntry;6;0.1654199
1626187527966;Model.NeuroTagConfidenceLogEntry;6;0.1845544
1626187528249;Model.NeuroTagMarkedAsTargetLogEntry;7
1626187528249;Model.NeuroTagHitLogEntry;6
1626187528250;Model.NeuroTagConfidenceLogEntry;7;0
1626187530581;Model.NeuroTagMarkedAsTargetLogEntry;8
1626187530581;Model.NeuroTagHitLogEntry;7
1626187532947;Model.NeuroTagMarkedAsTargetLogEntry;3
1626187532947;Model.NeuroTagHitLogEntry;8
1626187535280;Model.NeuroTagMarkedAsTargetLogEntry;2
1626187535280;Model.NeuroTagHitLogEntry;3
1626187535280;Model.NeuroTagConfidenceLogEntry;2;0
1626187537662;Model.NeuroTagConfidenceLogEntry;2;0.2733945
1626187537962;Model.NeuroTagMarkedAsTargetLogEntry;7
1626187537964;Model.NeuroTagHitLogEntry;2
1626187540277;Model.NeuroTagConfidenceLogEntry;7;0.1565305
1626187540612;Model.NeuroTagConfidenceLogEntry;7;0.1431035
1626187540893;Model.NeuroTagConfidenceLogEntry;7;0.1441696
1626187541193;Model.NeuroTagConfidenceLogEntry;7;0.1676255
1626187541477;Model.NeuroTagConfidenceLogEntry;7;0.1198264
1626187541776;Model.NeuroTagConfidenceLogEntry;7;0.1364464
1626187542094;Model.NeuroTagConfidenceLogEntry;7;0.1625116
1626187542393;Model.NeuroTagConfidenceLogEntry;7;0.114239
1626187542693;Model.NeuroTagConfidenceLogEntry;7;0.1357754
1626187542992;Model.NeuroTagConfidenceLogEntry;7;0.1722325
1626187543310;Model.NeuroTagConfidenceLogEntry;7;0.1979665
1626187543610;Model.NeuroTagConfidenceLogEntry;7;0.1534025
1626187543892;Model.NeuroTagConfidenceLogEntry;7;0.1689904
1626187544192;Model.NeuroTagConfidenceLogEntry;7;0.1495614
1626187544492;Model.NeuroTagConfidenceLogEntry;7;0.1088375
1626187544775;Model.NeuroTagConfidenceLogEntry;7;0.07721598
1626187545109;Model.NeuroTagConfidenceLogEntry;7;0.06913628
1626187545411;Model.NeuroTagConfidenceLogEntry;7;0.05394706
1626187545692;Model.NeuroTagConfidenceLogEntry;7;0.09497274
1626187545991;Model.NeuroTagConfidenceLogEntry;7;0
1626187546308;Model.NeuroTagConfidenceLogEntry;7;0.1891769
1626187546608;Model.NeuroTagConfidenceLogEntry;7;0.1678
1626187546891;Model.NeuroTagConfidenceLogEntry;7;0.1858275
1626187547191;Model.NeuroTagConfidenceLogEntry;7;0.1825403
1626187547508;Model.NeuroTagConfidenceLogEntry;7;0.1936357
1626187547774;Model.NeuroTagConfidenceLogEntry;7;0.2211337
1626187548090;Model.NeuroTagConfidenceLogEntry;7;0.1828806
1626187548391;Model.NeuroTagConfidenceLogEntry;7;0.1910202
1626187548673;Model.NeuroTagConfidenceLogEntry;7;0.1989375
1626187549006;Model.NeuroTagConfidenceLogEntry;7;0.1654262
1626187549307;Model.NeuroTagConfidenceLogEntry;7;0.110595
1626187549590;Model.NeuroTagConfidenceLogEntry;7;0.1658387
1626187549890;Model.NeuroTagConfidenceLogEntry;7;0.1811664
1626187550173;Model.NeuroTagConfidenceLogEntry;7;0.1842612
1626187550506;Model.NeuroTagConfidenceLogEntry;7;0.07519248
1626187550806;Model.NeuroTagConfidenceLogEntry;7;0
1626187553188;Model.NeuroTagConfidenceLogEntry;7;0.135894
1626187553505;Model.NeuroTagConfidenceLogEntry;7;0.09701782
1626187553804;Model.NeuroTagConfidenceLogEntry;7;0.03910342
1626187554089;Model.NeuroTagConfidenceLogEntry;7;0.1238702
1626187554371;Model.NeuroTagConfidenceLogEntry;7;0.1318581
1626187554688;Model.NeuroTagConfidenceLogEntry;7;0.1944828
1626187554987;Model.NeuroTagConfidenceLogEntry;7;0.1848824
1626187555287;Model.NeuroTagConfidenceLogEntry;7;0.2371419
1626187555603;Model.NeuroTagConfidenceLogEntry;7;0.2574229
1626187555903;Model.NeuroTagConfidenceLogEntry;7;0.2991703
1626187556187;Model.NeuroTagMarkedAsTargetLogEntry;1
1626187556187;Model.NeuroTagHitLogEntry;7
1626187558536;Model.NeuroTagMarkedAsTargetLogEntry;3
1626187558536;Model.NeuroTagHitLogEntry;1
1626187558536;Model.NeuroTagConfidenceLogEntry;3;0
1626187560868;Model.NeuroTagConfidenceLogEntry;3;0.2488605
1626187561201;Model.NeuroTagConfidenceLogEntry;3;0.1960266
1626187561501;Model.NeuroTagConfidenceLogEntry;3;0.2169718
1626187561801;Model.NeuroTagConfidenceLogEntry;3;0.257783
1626187562101;Model.NeuroTagConfidenceLogEntry;3;0.2384314
1626187562400;Model.NeuroTagConfidenceLogEntry;3;0.1510037
1626187562701;Model.NeuroTagConfidenceLogEntry;3;0.1378145
1626187563000;Model.NeuroTagConfidenceLogEntry;3;0.2275206
1626187563301;Model.NeuroTagConfidenceLogEntry;3;0.2902356
1626187563600;Model.NeuroTagMarkedAsTargetLogEntry;8
1626187563601;Model.NeuroTagHitLogEntry;3
1626187565916;Model.NeuroTagMarkedAsTargetLogEntry;2
1626187565916;Model.NeuroTagHitLogEntry;8
1626187565916;Model.NeuroTagConfidenceLogEntry;2;0
