1626452479137;Model.NeuroTagMarkedAsTargetLogEntry;7
1626452479149;Model.SensorTelemetryLogEntry;99;99;98;98;99;98;99;99;D
1626452479149;Model.ExperimentEventLogEntry;started
1626452554401;Model.NeuroTagConfidenceLogEntry;1;0.2753303
1626452554700;Model.NeuroTagMarkedAsTargetLogEntry;2
1626452554700;Model.NeuroTagHitLogEntry;1
1626452557066;Model.NeuroTagConfidenceLogEntry;2;0.09530775
1626452557349;Model.NeuroTagConfidenceLogEntry;2;0.04805114
1626452557650;Model.NeuroTagConfidenceLogEntry;2;0.05879778
1626452557967;Model.NeuroTagConfidenceLogEntry;2;0.04302322
1626452558232;Model.NeuroTagConfidenceLogEntry;2;0.0670475
1626452558548;Model.NeuroTagConfidenceLogEntry;2;0.1242873
1626452558865;Model.NeuroTagConfidenceLogEntry;2;0.06018491
1626452559132;Model.NeuroTagConfidenceLogEntry;2;0.09181593
1626452559448;Model.NeuroTagConfidenceLogEntry;2;0.02226013
1626452559748;Model.NeuroTagConfidenceLogEntry;2;0.06820865
1626452560065;Model.NeuroTagConfidenceLogEntry;2;0.05345479
1626452560348;Model.NeuroTagConfidenceLogEntry;2;0.125459
1626452560649;Model.NeuroTagConfidenceLogEntry;2;0.2004829
1626452560948;Model.NeuroTagConfidenceLogEntry;2;0.1707214
1626452561264;Model.NeuroTagConfidenceLogEntry;2;0.2211852
1626452561564;Model.NeuroTagConfidenceLogEntry;2;0.2383393
1626452561847;Model.NeuroTagConfidenceLogEntry;2;0.2495942
1626452562147;Model.NeuroTagMarkedAsTargetLogEntry;7
1626452562147;Model.NeuroTagHitLogEntry;2
1626452564496;Model.NeuroTagConfidenceLogEntry;7;0.03424072
1626452564796;Model.NeuroTagConfidenceLogEntry;7;0.1197222
1626452565113;Model.NeuroTagConfidenceLogEntry;7;0.1371033
1626452565379;Model.NeuroTagConfidenceLogEntry;7;0.1945555
1626452565729;Model.NeuroTagConfidenceLogEntry;7;0.2039978
1626452565995;Model.NeuroTagConfidenceLogEntry;7;0.2723557
1626452566312;Model.NeuroTagConfidenceLogEntry;7;0.2285893
1626452566628;Model.NeuroTagConfidenceLogEntry;7;0.2933868
1626452566895;Model.NeuroTagMarkedAsTargetLogEntry;0
1626452566895;Model.NeuroTagHitLogEntry;7
1626452569544;Model.NeuroTagConfidenceLogEntry;0;0.1523847
1626452569860;Model.NeuroTagConfidenceLogEntry;0;0.1384312
1626452570127;Model.NeuroTagConfidenceLogEntry;0;0.06305359
1626452570443;Model.NeuroTagConfidenceLogEntry;0;0.08286649
1626452570760;Model.NeuroTagConfidenceLogEntry;0;0.1626054
1626452571027;Model.NeuroTagConfidenceLogEntry;0;0.1741037
1626452571359;Model.NeuroTagConfidenceLogEntry;0;0.1252313
1626452571643;Model.NeuroTagConfidenceLogEntry;0;0.1274635
1626452571959;Model.NeuroTagConfidenceLogEntry;0;0.06289049
1626452572259;Model.NeuroTagConfidenceLogEntry;0;0
1626452572542;Model.NeuroTagConfidenceLogEntry;0;0.064815
1626452572843;Model.NeuroTagConfidenceLogEntry;0;0.0550107
1626452573158;Model.NeuroTagConfidenceLogEntry;0;0.009886862
1626452573442;Model.NeuroTagConfidenceLogEntry;0;0
1626452573759;Model.NeuroTagConfidenceLogEntry;0;0.01313306
1626452574025;Model.NeuroTagConfidenceLogEntry;0;0.01459915
1626452574342;Model.NeuroTagConfidenceLogEntry;0;0
1626452574925;Model.NeuroTagConfidenceLogEntry;0;0.02563388
1626452575274;Model.NeuroTagConfidenceLogEntry;0;0.06025483
1626452575557;Model.NeuroTagConfidenceLogEntry;0;0.0557291
1626452575858;Model.NeuroTagConfidenceLogEntry;0;0.09379425
1626452576157;Model.NeuroTagConfidenceLogEntry;0;0.1113304
1626452576441;Model.NeuroTagConfidenceLogEntry;0;0.09223165
1626452576741;Model.NeuroTagConfidenceLogEntry;0;0.09307534
1626452577058;Model.NeuroTagConfidenceLogEntry;0;0.1494434
1626452577324;Model.NeuroTagConfidenceLogEntry;0;0.1580893
1626452577641;Model.NeuroTagConfidenceLogEntry;0;0.2079992
1626452577957;Model.NeuroTagConfidenceLogEntry;0;0.2166748
1626452578224;Model.NeuroTagConfidenceLogEntry;0;0.09992572
1626452578540;Model.NeuroTagConfidenceLogEntry;0;0.0508649
1626452578840;Model.NeuroTagConfidenceLogEntry;0;0.1268773
1626452579156;Model.NeuroTagConfidenceLogEntry;0;0.1294743
1626452579455;Model.NeuroTagConfidenceLogEntry;0;0.1173046
1626452579739;Model.NeuroTagConfidenceLogEntry;0;0.02822017
1626452580039;Model.NeuroTagConfidenceLogEntry;0;0.03868795
1626452580355;Model.NeuroTagConfidenceLogEntry;0;0.05416444
1626452580655;Model.NeuroTagConfidenceLogEntry;0;0.04821413
1626452580939;Model.NeuroTagConfidenceLogEntry;0;0.1548094
1626452581239;Model.NeuroTagConfidenceLogEntry;0;0.1188412
1626452581554;Model.NeuroTagConfidenceLogEntry;0;0.1245318
1626452581854;Model.NeuroTagConfidenceLogEntry;0;0.1146006
1626452582138;Model.NeuroTagConfidenceLogEntry;0;0.2257899
1626452582438;Model.NeuroTagConfidenceLogEntry;0;0.2289973
1626452582754;Model.NeuroTagConfidenceLogEntry;0;0.2208828
1626452583054;Model.NeuroTagConfidenceLogEntry;0;0.2125114
1626452583338;Model.NeuroTagConfidenceLogEntry;0;0.2061002
1626452583687;Model.NeuroTagConfidenceLogEntry;0;0.1738415
1626452583954;Model.NeuroTagConfidenceLogEntry;0;0.1884977
1626452584253;Model.NeuroTagConfidenceLogEntry;0;0.1793362
1626452584570;Model.NeuroTagConfidenceLogEntry;0;0.1173012
1626452584837;Model.NeuroTagConfidenceLogEntry;0;0.04442486
1626452585153;Model.NeuroTagConfidenceLogEntry;0;0
1626452586056;Model.NeuroTagConfidenceLogEntry;0;0.02913999
1626452586370;Model.NeuroTagConfidenceLogEntry;0;0.0007287085
1626452586636;Model.NeuroTagConfidenceLogEntry;0;0
1626452586936;Model.NeuroTagConfidenceLogEntry;0;0.001540502
1626452587253;Model.NeuroTagConfidenceLogEntry;0;0.003592743
1626452587535;Model.NeuroTagConfidenceLogEntry;0;0
1626452589351;Model.NeuroTagConfidenceLogEntry;0;0.07695055
1626452589652;Model.NeuroTagConfidenceLogEntry;0;0.1618095
1626452589934;Model.NeuroTagConfidenceLogEntry;0;0.2313203
1626452590234;Model.NeuroTagConfidenceLogEntry;0;0.294465
1626452590552;Model.NeuroTagConfidenceLogEntry;0;0.2756937
1626452590851;Model.NeuroTagConfidenceLogEntry;0;0.2172117
1626452591134;Model.NeuroTagConfidenceLogEntry;0;0.1062488
1626452591433;Model.NeuroTagConfidenceLogEntry;0;0.1085756
1626452591750;Model.NeuroTagConfidenceLogEntry;0;0.105266
1626452592050;Model.NeuroTagConfidenceLogEntry;0;0.03528106
1626452592369;Model.NeuroTagConfidenceLogEntry;0;0
1626452593533;Model.NeuroTagConfidenceLogEntry;0;0.02715756
1626452593850;Model.NeuroTagConfidenceLogEntry;0;0.008121666
1626452594166;Model.NeuroTagConfidenceLogEntry;0;0.01354699
1626452594449;Model.NeuroTagConfidenceLogEntry;0;0.04456061
1626452594749;Model.NeuroTagConfidenceLogEntry;0;0
1626452597148;Model.NeuroTagConfidenceLogEntry;0;0.01793059
1626452597447;Model.NeuroTagConfidenceLogEntry;0;0
1626452597747;Model.NeuroTagConfidenceLogEntry;0;0.127484
1626452598048;Model.NeuroTagConfidenceLogEntry;0;0.08634533
1626452598364;Model.NeuroTagConfidenceLogEntry;0;0.01775869
1626452598648;Model.NeuroTagConfidenceLogEntry;0;0.01371163
1626452598947;Model.NeuroTagConfidenceLogEntry;0;0.01590544
1626452599247;Model.NeuroTagConfidenceLogEntry;0;0.03209513
1626452599564;Model.NeuroTagConfidenceLogEntry;0;0.03572052
1626452599863;Model.NeuroTagConfidenceLogEntry;0;0.005632353
1626452600132;Model.NeuroTagConfidenceLogEntry;0;0
1626452600746;Model.NeuroTagConfidenceLogEntry;0;0.02547256
1626452601063;Model.NeuroTagConfidenceLogEntry;0;0
1626452602262;Model.NeuroTagConfidenceLogEntry;0;0.0118365
1626452602562;Model.NeuroTagConfidenceLogEntry;0;0
1626452603445;Model.NeuroTagConfidenceLogEntry;0;0.01450484
1626452603728;Model.NeuroTagConfidenceLogEntry;0;0.001236217
1626452604045;Model.NeuroTagConfidenceLogEntry;0;0
1626452606744;Model.NeuroTagConfidenceLogEntry;0;0.09338135
1626452607043;Model.NeuroTagConfidenceLogEntry;0;0.05967962
1626452607360;Model.NeuroTagConfidenceLogEntry;0;0.1960142
1626452607643;Model.NeuroTagConfidenceLogEntry;0;0.2190577
1626452607943;Model.NeuroTagConfidenceLogEntry;0;0.148825
1626452608243;Model.NeuroTagConfidenceLogEntry;0;0.06291744
1626452608559;Model.NeuroTagConfidenceLogEntry;0;0.08761296
1626452608843;Model.NeuroTagConfidenceLogEntry;0;0.0822618
1626452609126;Model.NeuroTagConfidenceLogEntry;0;0.05518074
1626452609443;Model.NeuroTagConfidenceLogEntry;0;0.05113996
1626452609742;Model.NeuroTagConfidenceLogEntry;0;0.01812643
1626452610059;Model.NeuroTagConfidenceLogEntry;0;0
1626452614540;Model.NeuroTagConfidenceLogEntry;0;0.02068502
1626452614857;Model.NeuroTagConfidenceLogEntry;0;0
1626452615156;Model.NeuroTagMarkedAsTargetLogEntry;8
1626452615157;Model.NeuroTagConfidenceLogEntry;8;1
1626452617505;Model.NeuroTagConfidenceLogEntry;8;0.04348997
1626452617772;Model.NeuroTagConfidenceLogEntry;8;0.05723016
1626452618124;Model.NeuroTagConfidenceLogEntry;8;0.07695246
1626452618389;Model.NeuroTagConfidenceLogEntry;8;0.07982711
1626452618688;Model.NeuroTagConfidenceLogEntry;8;0.05811721
1626452619005;Model.NeuroTagConfidenceLogEntry;8;0.004635901
1626452619288;Model.NeuroTagConfidenceLogEntry;8;0.09374914
1626452619605;Model.NeuroTagConfidenceLogEntry;8;0.1172248
1626452619905;Model.NeuroTagConfidenceLogEntry;8;0.1112841
1626452620188;Model.NeuroTagConfidenceLogEntry;8;0.158746
1626452620487;Model.NeuroTagConfidenceLogEntry;8;0.1250031
1626452620804;Model.NeuroTagConfidenceLogEntry;8;0.1038601
1626452621104;Model.NeuroTagConfidenceLogEntry;8;0.1384859
1626452621387;Model.NeuroTagConfidenceLogEntry;8;0.1451281
1626452621704;Model.NeuroTagConfidenceLogEntry;8;0.1112563
1626452622003;Model.NeuroTagConfidenceLogEntry;8;0.1968523
1626452622303;Model.NeuroTagConfidenceLogEntry;8;0.1378043
1626452622587;Model.NeuroTagConfidenceLogEntry;8;0.1376315
1626452622887;Model.NeuroTagConfidenceLogEntry;8;0.1525352
1626452623186;Model.NeuroTagConfidenceLogEntry;8;0.02115402
1626452623505;Model.NeuroTagConfidenceLogEntry;8;0.05937824
1626452623802;Model.NeuroTagConfidenceLogEntry;8;0.01413466
1626452624086;Model.NeuroTagConfidenceLogEntry;8;0.01480297
1626452624402;Model.NeuroTagConfidenceLogEntry;8;0.04802565
1626452624702;Model.NeuroTagConfidenceLogEntry;8;0.03673903
1626452624985;Model.NeuroTagConfidenceLogEntry;8;0.05139787
1626452625285;Model.NeuroTagConfidenceLogEntry;8;0.1061744
1626452625602;Model.NeuroTagConfidenceLogEntry;8;0.1140905
1626452625902;Model.NeuroTagConfidenceLogEntry;8;0.09675066
1626452626185;Model.NeuroTagConfidenceLogEntry;8;0.1112675
1626452626501;Model.NeuroTagConfidenceLogEntry;8;0.1160507
1626452626784;Model.NeuroTagConfidenceLogEntry;8;0.08747679
1626452627084;Model.NeuroTagConfidenceLogEntry;8;0.0919381
1626452627387;Model.NeuroTagConfidenceLogEntry;8;0.0728837
1626452627700;Model.NeuroTagConfidenceLogEntry;8;0.002936752
1626452628001;Model.NeuroTagConfidenceLogEntry;8;0.06160798
1626452628284;Model.NeuroTagConfidenceLogEntry;8;0.0285641
1626452628586;Model.NeuroTagConfidenceLogEntry;8;0.2106672
1626452628901;Model.NeuroTagConfidenceLogEntry;8;0.1746643
1626452629217;Model.NeuroTagConfidenceLogEntry;8;0.1707785
1626452629483;Model.NeuroTagConfidenceLogEntry;8;0.1681822
1626452629783;Model.NeuroTagConfidenceLogEntry;8;0.1797727
1626452630100;Model.NeuroTagConfidenceLogEntry;8;0.1738077
1626452630400;Model.NeuroTagConfidenceLogEntry;8;0.1892666
1626452630716;Model.NeuroTagConfidenceLogEntry;8;0.169994
1626452630983;Model.NeuroTagConfidenceLogEntry;8;0.07729936
1626452631299;Model.NeuroTagConfidenceLogEntry;8;0.04079147
1626452631615;Model.NeuroTagConfidenceLogEntry;8;0.01887531
1626452631883;Model.NeuroTagConfidenceLogEntry;8;0.01214067
1626452632215;Model.NeuroTagConfidenceLogEntry;8;0
1626452634282;Model.NeuroTagConfidenceLogEntry;8;0.009017424
1626452634583;Model.NeuroTagConfidenceLogEntry;8;0.05776181
1626452634897;Model.NeuroTagConfidenceLogEntry;8;0.09194434
1626452635198;Model.NeuroTagConfidenceLogEntry;8;0.1386644
1626452635497;Model.NeuroTagConfidenceLogEntry;8;0.1693167
1626452635814;Model.NeuroTagConfidenceLogEntry;8;0.1508086
1626452636081;Model.NeuroTagConfidenceLogEntry;8;0.1810465
1626452636397;Model.NeuroTagConfidenceLogEntry;8;0.1603916
1626452636696;Model.NeuroTagConfidenceLogEntry;8;0.1777408
1626452637013;Model.NeuroTagConfidenceLogEntry;8;0.05027748
1626452637313;Model.NeuroTagConfidenceLogEntry;8;0.05021725
1626452637580;Model.NeuroTagConfidenceLogEntry;8;0
1626452643593;Model.NeuroTagConfidenceLogEntry;8;0.008980419
1626452643893;Model.NeuroTagConfidenceLogEntry;8;0.06365126
1626452644210;Model.NeuroTagConfidenceLogEntry;8;0.08699226
1626452644477;Model.NeuroTagConfidenceLogEntry;8;0.1130202
1626452644776;Model.NeuroTagConfidenceLogEntry;8;0.1476823
