1625935270131;Model.NeuroTagMarkedAsTargetLogEntry;7
1625935270135;Model.SensorTelemetryLogEntry;98;98;98;98;99;98;98;99;D
1625935270135;Model.ExperimentEventLogEntry;started
1625935285904;Model.NeuroTagConfidenceLogEntry;2;0.2786528
1625935286237;Model.NeuroTagConfidenceLogEntry;2;0.3219201
1625935286521;Model.NeuroTagConfidenceLogEntry;2;0.2875562
1625935286820;Model.NeuroTagConfidenceLogEntry;2;0.2895707
1625935287120;Model.NeuroTagConfidenceLogEntry;2;0.2654247
1625935287436;Model.NeuroTagConfidenceLogEntry;2;0.2450452
1625935287720;Model.NeuroTagConfidenceLogEntry;2;0.2704816
1625935288020;Model.NeuroTagConfidenceLogEntry;2;0.2686759
1625935288320;Model.NeuroTagConfidenceLogEntry;2;0.2800432
1625935288636;Model.NeuroTagConfidenceLogEntry;2;0.2854749
1625935288936;Model.NeuroTagConfidenceLogEntry;2;0.3219846
1625935289219;Model.NeuroTagMarkedAsTargetLogEntry;9
1625935289220;Model.NeuroTagHitLogEntry;2
1625935291885;Model.NeuroTagConfidenceLogEntry;9;0.001114001
1625935292167;Model.NeuroTagConfidenceLogEntry;9;0.01275068
1625935292467;Model.NeuroTagConfidenceLogEntry;9;0.02097844
1625935292750;Model.NeuroTagConfidenceLogEntry;9;0.0381518
1625935293050;Model.NeuroTagConfidenceLogEntry;9;0.01038332
1625935293384;Model.NeuroTagConfidenceLogEntry;9;0.01998114
1625935293667;Model.NeuroTagConfidenceLogEntry;9;0
1625935293951;Model.NeuroTagConfidenceLogEntry;9;0.04579099
1625935294283;Model.NeuroTagConfidenceLogEntry;9;0.07640972
1625935294566;Model.NeuroTagConfidenceLogEntry;9;0.07769488
1625935294899;Model.NeuroTagConfidenceLogEntry;9;0.05190542
1625935295183;Model.NeuroTagConfidenceLogEntry;9;0
1625935295766;Model.NeuroTagConfidenceLogEntry;9;0.04874429
1625935296099;Model.NeuroTagConfidenceLogEntry;9;0.06142943
1625935296349;Model.NeuroTagConfidenceLogEntry;9;0.1307946
1625935296683;Model.NeuroTagConfidenceLogEntry;9;0.1538193
1625935296965;Model.NeuroTagConfidenceLogEntry;9;0.1381757
1625935297298;Model.NeuroTagConfidenceLogEntry;9;0.1106556
1625935297598;Model.NeuroTagConfidenceLogEntry;9;0.2074567
1625935297882;Model.NeuroTagConfidenceLogEntry;9;0.1587935
1625935298182;Model.NeuroTagConfidenceLogEntry;9;0.1252525
1625935298466;Model.NeuroTagConfidenceLogEntry;9;0.08730551
1625935298748;Model.NeuroTagConfidenceLogEntry;9;0.05569976
1625935299081;Model.NeuroTagConfidenceLogEntry;9;0.06647135
1625935299364;Model.NeuroTagConfidenceLogEntry;9;0.05889114
1625935299664;Model.NeuroTagConfidenceLogEntry;9;0.0715204
1625935299998;Model.NeuroTagConfidenceLogEntry;9;0
1625935300265;Model.NeuroTagConfidenceLogEntry;9;0.1130458
1625935300581;Model.NeuroTagConfidenceLogEntry;9;0.1517852
1625935300881;Model.NeuroTagConfidenceLogEntry;9;0.2229583
1625935301163;Model.NeuroTagConfidenceLogEntry;9;0.2047688
1625935301464;Model.NeuroTagConfidenceLogEntry;9;0.2672646
1625935301781;Model.NeuroTagConfidenceLogEntry;9;0.2998917
1625935302080;Model.NeuroTagConfidenceLogEntry;9;0.3546589
1625935302363;Model.NeuroTagConfidenceLogEntry;9;0.3528644
1625935302696;Model.NeuroTagConfidenceLogEntry;9;0.3196449
1625935302946;Model.NeuroTagConfidenceLogEntry;9;0.2819715
1625935303279;Model.NeuroTagConfidenceLogEntry;9;0.2671148
1625935303563;Model.NeuroTagConfidenceLogEntry;9;0.2950233
1625935303862;Model.NeuroTagConfidenceLogEntry;9;0.2723451
1625935304195;Model.NeuroTagConfidenceLogEntry;9;0.2125311
1625935304478;Model.NeuroTagConfidenceLogEntry;9;0.2306456
1625935304779;Model.NeuroTagConfidenceLogEntry;9;0.2025572
1625935305063;Model.NeuroTagConfidenceLogEntry;9;0.2167204
1625935305394;Model.NeuroTagConfidenceLogEntry;9;0.2150615
1625935305646;Model.NeuroTagConfidenceLogEntry;9;0.1923359
1625935305978;Model.NeuroTagConfidenceLogEntry;9;0.1631788
1625935306261;Model.NeuroTagConfidenceLogEntry;9;0.1716114
1625935306594;Model.NeuroTagConfidenceLogEntry;9;0.2213297
1625935306877;Model.NeuroTagConfidenceLogEntry;9;0.195198
1625935307177;Model.NeuroTagConfidenceLogEntry;9;0.2343371
1625935307493;Model.NeuroTagConfidenceLogEntry;9;0.3057668
1625935307793;Model.NeuroTagConfidenceLogEntry;9;0.1746998
1625935308061;Model.NeuroTagConfidenceLogEntry;9;0.2328552
1625935308377;Model.NeuroTagConfidenceLogEntry;9;0.2527981
1625935308677;Model.NeuroTagConfidenceLogEntry;9;0.2671158
1625935308977;Model.NeuroTagConfidenceLogEntry;9;0.2485
1625935309261;Model.NeuroTagConfidenceLogEntry;9;0.2425146
1625935309560;Model.NeuroTagConfidenceLogEntry;9;0.2561033
1625935309843;Model.NeuroTagConfidenceLogEntry;9;0.2760986
1625935310176;Model.NeuroTagConfidenceLogEntry;9;0.3074296
1625935310462;Model.NeuroTagConfidenceLogEntry;9;0.3058197
1625935310776;Model.NeuroTagConfidenceLogEntry;9;0.3031117
1625935311075;Model.NeuroTagConfidenceLogEntry;9;0.312505
1625935311376;Model.NeuroTagConfidenceLogEntry;9;0.3110188
1625935311659;Model.NeuroTagConfidenceLogEntry;9;0.2798468
1625935311994;Model.NeuroTagConfidenceLogEntry;9;0.2132574
1625935312258;Model.NeuroTagConfidenceLogEntry;9;0.1224653
1625935312575;Model.NeuroTagConfidenceLogEntry;9;0.1460729
1625935312874;Model.NeuroTagConfidenceLogEntry;9;0.1193158
1625935313160;Model.NeuroTagConfidenceLogEntry;9;0.08822182
1625935313491;Model.NeuroTagConfidenceLogEntry;9;0.04675914
1625935313774;Model.NeuroTagConfidenceLogEntry;9;0.1051426
1625935314074;Model.NeuroTagConfidenceLogEntry;9;0.08140427
1625935314391;Model.NeuroTagConfidenceLogEntry;9;0.07153864
1625935314674;Model.NeuroTagConfidenceLogEntry;9;0.115398
1625935314957;Model.NeuroTagConfidenceLogEntry;9;0.184778
1625935315291;Model.NeuroTagConfidenceLogEntry;9;0.1166188
1625935315573;Model.NeuroTagConfidenceLogEntry;9;0.2065547
1625935315890;Model.NeuroTagConfidenceLogEntry;9;0.1004361
1625935316174;Model.NeuroTagConfidenceLogEntry;9;0.09325241
1625935316457;Model.NeuroTagConfidenceLogEntry;9;0.06705552
1625935316790;Model.NeuroTagConfidenceLogEntry;9;0.1149
1625935317072;Model.NeuroTagConfidenceLogEntry;9;0.1077672
1625935317356;Model.NeuroTagConfidenceLogEntry;9;0.05455111
1625935317689;Model.NeuroTagConfidenceLogEntry;9;0.08068579
1625935317972;Model.NeuroTagConfidenceLogEntry;9;0.07136057
1625935318256;Model.NeuroTagConfidenceLogEntry;9;0.1407344
1625935318589;Model.NeuroTagConfidenceLogEntry;9;0.2061824
1625935318871;Model.NeuroTagConfidenceLogEntry;9;0.2836279
1625935319155;Model.NeuroTagConfidenceLogEntry;9;0.2830258
1625935319488;Model.NeuroTagConfidenceLogEntry;9;0.2701725
1625935319773;Model.NeuroTagConfidenceLogEntry;9;0.3046538
1625935320087;Model.NeuroTagConfidenceLogEntry;9;0.2475678
1625935320371;Model.NeuroTagConfidenceLogEntry;9;0.2647139
1625935320672;Model.NeuroTagConfidenceLogEntry;9;0.1991097
1625935320988;Model.NeuroTagConfidenceLogEntry;9;0.1682553
1625935321271;Model.NeuroTagConfidenceLogEntry;9;0.132579
1625935321570;Model.NeuroTagConfidenceLogEntry;9;0.1491393
1625935321853;Model.NeuroTagConfidenceLogEntry;9;0.1319346
1625935322188;Model.NeuroTagConfidenceLogEntry;9;0.07913833
1625935322471;Model.NeuroTagConfidenceLogEntry;9;0.1575534
1625935322787;Model.NeuroTagConfidenceLogEntry;9;0.2282984
1625935323070;Model.NeuroTagConfidenceLogEntry;9;0.2928603
1625935323370;Model.NeuroTagConfidenceLogEntry;9;0.246291
1625935323688;Model.NeuroTagConfidenceLogEntry;9;0.242789
1625935323970;Model.NeuroTagConfidenceLogEntry;9;0.235837
1625935324269;Model.NeuroTagConfidenceLogEntry;9;0.2098233
1625935324587;Model.NeuroTagConfidenceLogEntry;9;0.183598
1625935324869;Model.NeuroTagConfidenceLogEntry;9;0.1131748
1625935325203;Model.NeuroTagConfidenceLogEntry;9;0.1174783
1625935325486;Model.NeuroTagConfidenceLogEntry;9;0.1325051
1625935325786;Model.NeuroTagConfidenceLogEntry;9;0.05998822
1625935326085;Model.NeuroTagConfidenceLogEntry;9;0.1119052
1625935326370;Model.NeuroTagConfidenceLogEntry;9;0.1572768
1625935326669;Model.NeuroTagConfidenceLogEntry;9;0.1357284
1625935326986;Model.NeuroTagConfidenceLogEntry;9;0.1313789
1625935327285;Model.NeuroTagConfidenceLogEntry;9;0.1423201
1625935327568;Model.NeuroTagConfidenceLogEntry;9;0.1211585
1625935327901;Model.NeuroTagConfidenceLogEntry;9;0.1326728
1625935328184;Model.NeuroTagConfidenceLogEntry;9;0.1510813
1625935328469;Model.NeuroTagConfidenceLogEntry;9;0.1778107
1625935328768;Model.NeuroTagConfidenceLogEntry;9;0.1875549
1625935329067;Model.NeuroTagConfidenceLogEntry;9;0.2109172
1625935329367;Model.NeuroTagConfidenceLogEntry;9;0.282294
1625935329685;Model.NeuroTagConfidenceLogEntry;9;0.3202064
1625935329984;Model.NeuroTagConfidenceLogEntry;9;0.3392712
1625935330284;Model.NeuroTagConfidenceLogEntry;9;0.3688736
1625935330566;Model.NeuroTagConfidenceLogEntry;9;0.3329819
1625935330867;Model.NeuroTagConfidenceLogEntry;9;0.2908119
1625935331166;Model.NeuroTagConfidenceLogEntry;9;0.3232517
1625935331483;Model.NeuroTagConfidenceLogEntry;9;0.2808652
1625935331784;Model.NeuroTagConfidenceLogEntry;9;0.2631346
1625935332067;Model.NeuroTagConfidenceLogEntry;9;0.2777805
1625935332366;Model.NeuroTagConfidenceLogEntry;9;0.2655922
1625935332683;Model.NeuroTagConfidenceLogEntry;9;0.2457914
1625935332983;Model.NeuroTagConfidenceLogEntry;9;0.1736463
1625935333282;Model.NeuroTagConfidenceLogEntry;9;0.2629126
1625935333565;Model.NeuroTagConfidenceLogEntry;9;0.2430317
1625935333882;Model.NeuroTagConfidenceLogEntry;9;0.2470747
1625935334182;Model.NeuroTagConfidenceLogEntry;9;0.2518958
1625935334482;Model.NeuroTagConfidenceLogEntry;9;0.07798745
1625935334765;Model.NeuroTagConfidenceLogEntry;9;0.08172717
1625935335065;Model.NeuroTagConfidenceLogEntry;9;0.02558887
1625935335382;Model.NeuroTagConfidenceLogEntry;9;0.01827095
1625935335681;Model.NeuroTagConfidenceLogEntry;9;0
1625935336881;Model.NeuroTagConfidenceLogEntry;9;0.1843627
1625935337180;Model.NeuroTagConfidenceLogEntry;9;0.2790683
1625935337464;Model.NeuroTagMarkedAsTargetLogEntry;8
1625935337464;Model.NeuroTagHitLogEntry;9
1625935339830;Model.NeuroTagConfidenceLogEntry;8;0.1707706
1625935340129;Model.NeuroTagConfidenceLogEntry;8;0.1196687
1625935340412;Model.NeuroTagConfidenceLogEntry;8;0.1104694
1625935340713;Model.NeuroTagConfidenceLogEntry;8;0.1190059
1625935341028;Model.NeuroTagConfidenceLogEntry;8;0.1137946
1625935341329;Model.NeuroTagConfidenceLogEntry;8;0.1097417
1625935341628;Model.NeuroTagConfidenceLogEntry;8;0.1001097
1625935341913;Model.NeuroTagConfidenceLogEntry;8;0.1204171
1625935342212;Model.NeuroTagConfidenceLogEntry;8;0.1067464
1625935342528;Model.NeuroTagConfidenceLogEntry;8;0.1864637
1625935342828;Model.NeuroTagConfidenceLogEntry;8;0.2645991
1625935343111;Model.NeuroTagConfidenceLogEntry;8;0.2756269
1625935343444;Model.NeuroTagConfidenceLogEntry;8;0.3036849
1625935343727;Model.NeuroTagConfidenceLogEntry;8;0.2940803
1625935344027;Model.NeuroTagConfidenceLogEntry;8;0.313805
1625935344310;Model.NeuroTagConfidenceLogEntry;8;0.264728
1625935344610;Model.NeuroTagConfidenceLogEntry;8;0.2516356
1625935344927;Model.NeuroTagConfidenceLogEntry;8;0.2560875
1625935345229;Model.NeuroTagConfidenceLogEntry;8;0.2822281
1625935345510;Model.NeuroTagConfidenceLogEntry;8;0.2140473
1625935345843;Model.NeuroTagConfidenceLogEntry;8;0.2120999
1625935346126;Model.NeuroTagConfidenceLogEntry;8;0.2387955
1625935346427;Model.NeuroTagConfidenceLogEntry;8;0.2553322
1625935346727;Model.NeuroTagConfidenceLogEntry;8;0.2994436
1625935347009;Model.NeuroTagConfidenceLogEntry;8;0.340104
1625935347309;Model.NeuroTagConfidenceLogEntry;8;0.2995685
1625935347626;Model.NeuroTagConfidenceLogEntry;8;0.3071861
1625935347926;Model.NeuroTagConfidenceLogEntry;8;0.301227
1625935348209;Model.NeuroTagConfidenceLogEntry;8;0.3001277
1625935348542;Model.NeuroTagConfidenceLogEntry;8;0.2647879
1625935348825;Model.NeuroTagConfidenceLogEntry;8;0.2138118
1625935349125;Model.NeuroTagConfidenceLogEntry;8;0.2028788
1625935349409;Model.NeuroTagConfidenceLogEntry;8;0.1917529
1625935349726;Model.NeuroTagConfidenceLogEntry;8;0.2096881
1625935350024;Model.NeuroTagConfidenceLogEntry;8;0.1781557
1625935350342;Model.NeuroTagConfidenceLogEntry;8;0.1413273
1625935350608;Model.NeuroTagConfidenceLogEntry;8;0.1119626
1625935350925;Model.NeuroTagConfidenceLogEntry;8;0.06761813
1625935351207;Model.NeuroTagConfidenceLogEntry;8;0.1622274
1625935351507;Model.NeuroTagConfidenceLogEntry;8;0.2106594
1625935351823;Model.NeuroTagConfidenceLogEntry;8;0.2158826
1625935352124;Model.NeuroTagConfidenceLogEntry;8;0.2571417
1625935352424;Model.NeuroTagConfidenceLogEntry;8;0.2715932
1625935352723;Model.NeuroTagConfidenceLogEntry;8;0.3575904
1625935353007;Model.NeuroTagConfidenceLogEntry;8;0.3028308
1625935353342;Model.NeuroTagConfidenceLogEntry;8;0.3528681
1625935353624;Model.NeuroTagConfidenceLogEntry;8;0.3019789
1625935353923;Model.NeuroTagConfidenceLogEntry;8;0.3119653
1625935354239;Model.NeuroTagConfidenceLogEntry;8;0.3166295
1625935354540;Model.NeuroTagConfidenceLogEntry;8;0.3049721
1625935354840;Model.NeuroTagConfidenceLogEntry;8;0.3232966
1625935355123;Model.NeuroTagConfidenceLogEntry;8;0.2892035
1625935355422;Model.NeuroTagConfidenceLogEntry;8;0.2982668
1625935355723;Model.NeuroTagConfidenceLogEntry;8;0.289842
1625935356022;Model.NeuroTagConfidenceLogEntry;8;0.3184744
1625935356305;Model.NeuroTagConfidenceLogEntry;8;0.3265833
1625935356638;Model.NeuroTagConfidenceLogEntry;8;0.255115
1625935356921;Model.NeuroTagConfidenceLogEntry;8;0.2331945
1625935357221;Model.NeuroTagConfidenceLogEntry;8;0.2370179
1625935357521;Model.NeuroTagConfidenceLogEntry;8;0.1996868
1625935357805;Model.NeuroTagConfidenceLogEntry;8;0.2349919
1625935358105;Model.NeuroTagConfidenceLogEntry;8;0.2578134
1625935358438;Model.NeuroTagConfidenceLogEntry;8;0.2504633
1625935358737;Model.NeuroTagConfidenceLogEntry;8;0.2493833
1625935359021;Model.NeuroTagConfidenceLogEntry;8;0.3167216
1625935359321;Model.NeuroTagConfidenceLogEntry;8;0.3371958
1625935359621;Model.NeuroTagConfidenceLogEntry;8;0.3475761
1625935359920;Model.NeuroTagConfidenceLogEntry;8;0.3384556
1625935360203;Model.NeuroTagConfidenceLogEntry;8;0.3728498
1625935360539;Model.NeuroTagConfidenceLogEntry;8;0.3532615
1625935360837;Model.NeuroTagConfidenceLogEntry;8;0.2911424
1625935361120;Model.NeuroTagConfidenceLogEntry;8;0.2595253
1625935361420;Model.NeuroTagConfidenceLogEntry;8;0.2649084
1625935361720;Model.NeuroTagConfidenceLogEntry;8;0.2851685
1625935362002;Model.NeuroTagConfidenceLogEntry;8;0.2866126
1625935362336;Model.NeuroTagConfidenceLogEntry;8;0.1750443
1625935362636;Model.NeuroTagConfidenceLogEntry;8;0.2288375
1625935362919;Model.NeuroTagConfidenceLogEntry;8;0.1906932
1625935363221;Model.NeuroTagConfidenceLogEntry;8;0.1689933
1625935363536;Model.NeuroTagConfidenceLogEntry;8;0.1737862
1625935363835;Model.NeuroTagConfidenceLogEntry;8;0.1790182
1625935364119;Model.NeuroTagConfidenceLogEntry;8;0.1366104
1625935364418;Model.NeuroTagConfidenceLogEntry;8;0.1343622
1625935364702;Model.NeuroTagConfidenceLogEntry;8;0.1754403
1625935365036;Model.NeuroTagConfidenceLogEntry;8;0.1142341
1625935365334;Model.NeuroTagConfidenceLogEntry;8;0.08702648
1625935365618;Model.NeuroTagConfidenceLogEntry;8;0.1443787
1625935365917;Model.NeuroTagConfidenceLogEntry;8;0.1635887
1625935366234;Model.NeuroTagConfidenceLogEntry;8;0.2114156
1625935366534;Model.NeuroTagConfidenceLogEntry;8;0.161801
1625935366817;Model.NeuroTagConfidenceLogEntry;8;0.2329
1625935367118;Model.NeuroTagConfidenceLogEntry;8;0.1905896
1625935367417;Model.NeuroTagConfidenceLogEntry;8;0.2214138
1625935367734;Model.NeuroTagConfidenceLogEntry;8;0.2360159
1625935368033;Model.NeuroTagConfidenceLogEntry;8;0.2727739
1625935368334;Model.NeuroTagConfidenceLogEntry;8;0.1773334
1625935368616;Model.NeuroTagConfidenceLogEntry;8;0.1955776
1625935368916;Model.NeuroTagConfidenceLogEntry;8;0.2461143
1625935369199;Model.NeuroTagConfidenceLogEntry;8;0.248051
1625935369533;Model.NeuroTagConfidenceLogEntry;8;0.3025856
1625935369832;Model.NeuroTagConfidenceLogEntry;8;0.338071
1625935370115;Model.NeuroTagConfidenceLogEntry;8;0.2865835
1625935370432;Model.NeuroTagConfidenceLogEntry;8;0.2833262
1625935370714;Model.NeuroTagConfidenceLogEntry;8;0.3232226
1625935371015;Model.NeuroTagConfidenceLogEntry;8;0.327046
1625935371332;Model.NeuroTagConfidenceLogEntry;8;0.2742047
1625935371631;Model.NeuroTagConfidenceLogEntry;8;0.2649202
1625935371948;Model.NeuroTagConfidenceLogEntry;8;0.3173529
1625935372231;Model.NeuroTagConfidenceLogEntry;8;0.3024642
1625935372514;Model.NeuroTagConfidenceLogEntry;8;0.3268571
1625935372848;Model.NeuroTagConfidenceLogEntry;8;0.2926814
1625935373131;Model.NeuroTagConfidenceLogEntry;8;0.2958196
1625935373414;Model.NeuroTagConfidenceLogEntry;8;0.2853873
1625935373730;Model.NeuroTagConfidenceLogEntry;8;0.3492316
1625935374013;Model.NeuroTagMarkedAsTargetLogEntry;7
1625935374013;Model.NeuroTagHitLogEntry;8
1625935379078;Model.NeuroTagConfidenceLogEntry;7;0.02455619
1625935379361;Model.NeuroTagConfidenceLogEntry;7;0.06382046
1625935379661;Model.NeuroTagConfidenceLogEntry;7;0.1214554
1625935379978;Model.NeuroTagConfidenceLogEntry;7;0.2694305
1625935380261;Model.NeuroTagConfidenceLogEntry;7;0.2443046
1625935380544;Model.NeuroTagConfidenceLogEntry;7;0.2075244
1625935380877;Model.NeuroTagConfidenceLogEntry;7;0.2773222
1625935381160;Model.NeuroTagConfidenceLogEntry;7;0.3455584
1625935381478;Model.NeuroTagMarkedAsTargetLogEntry;1
1625935381478;Model.NeuroTagHitLogEntry;7
1625935383809;Model.NeuroTagConfidenceLogEntry;1;0.1160245
1625935384125;Model.NeuroTagConfidenceLogEntry;1;0.1001312
1625935384409;Model.NeuroTagConfidenceLogEntry;1;0.09382601
1625935384725;Model.NeuroTagConfidenceLogEntry;1;0.1337989
1625935385009;Model.NeuroTagConfidenceLogEntry;1;0.1223718
1625935385325;Model.NeuroTagConfidenceLogEntry;1;0.1020357
1625935385625;Model.NeuroTagConfidenceLogEntry;1;0.1577382
1625935385908;Model.NeuroTagConfidenceLogEntry;1;0.1236206
1625935386224;Model.NeuroTagConfidenceLogEntry;1;0.1790468
1625935386508;Model.NeuroTagConfidenceLogEntry;1;0.1781058
1625935386824;Model.NeuroTagConfidenceLogEntry;1;0.1945537
1625935387108;Model.NeuroTagConfidenceLogEntry;1;0.1482762
1625935387425;Model.NeuroTagConfidenceLogEntry;1;0.1934794
1625935387707;Model.NeuroTagConfidenceLogEntry;1;0.2252009
1625935388040;Model.NeuroTagConfidenceLogEntry;1;0.08962218
1625935388324;Model.NeuroTagConfidenceLogEntry;1;0.08793757
1625935388640;Model.NeuroTagConfidenceLogEntry;1;0.1359308
1625935388923;Model.NeuroTagConfidenceLogEntry;1;0.1778911
1625935389207;Model.NeuroTagConfidenceLogEntry;1;0.2059197
1625935389523;Model.NeuroTagConfidenceLogEntry;1;0.1703344
1625935389807;Model.NeuroTagConfidenceLogEntry;1;0.09721666
1625935390106;Model.NeuroTagConfidenceLogEntry;1;0.1277403
1625935390423;Model.NeuroTagConfidenceLogEntry;1;0.2361476
1625935390706;Model.NeuroTagConfidenceLogEntry;1;0.219724
1625935391022;Model.NeuroTagConfidenceLogEntry;1;0.2238672
1625935391323;Model.NeuroTagConfidenceLogEntry;1;0.122203
1625935391606;Model.NeuroTagConfidenceLogEntry;1;0.1478729
1625935391922;Model.NeuroTagConfidenceLogEntry;1;0.1326699
1625935392222;Model.NeuroTagConfidenceLogEntry;1;0.2030163
1625935392505;Model.NeuroTagConfidenceLogEntry;1;0.1548331
1625935392822;Model.NeuroTagConfidenceLogEntry;1;0.08061535
1625935393105;Model.NeuroTagConfidenceLogEntry;1;0.1235156
1625935393407;Model.NeuroTagConfidenceLogEntry;1;0.1030469
1625935393739;Model.NeuroTagConfidenceLogEntry;1;0.1686099
1625935394022;Model.NeuroTagConfidenceLogEntry;1;0.1572416
1625935394321;Model.NeuroTagConfidenceLogEntry;1;0.2423089
1625935394604;Model.NeuroTagConfidenceLogEntry;1;0.2854094
1625935394937;Model.NeuroTagConfidenceLogEntry;1;0.2682338
1625935395220;Model.NeuroTagConfidenceLogEntry;1;0.3130148
1625935395537;Model.NeuroTagConfidenceLogEntry;1;0.2780032
1625935395820;Model.NeuroTagConfidenceLogEntry;1;0.2892812
1625935396120;Model.NeuroTagConfidenceLogEntry;1;0.2768978
1625935396403;Model.NeuroTagConfidenceLogEntry;1;0.3072593
1625935396720;Model.NeuroTagConfidenceLogEntry;1;0.1728875
1625935397020;Model.NeuroTagConfidenceLogEntry;1;0.1617156
1625935397303;Model.NeuroTagConfidenceLogEntry;1;0.1332728
1625935397603;Model.NeuroTagConfidenceLogEntry;1;0.1769059
1625935397919;Model.NeuroTagConfidenceLogEntry;1;0.2269983
1625935398203;Model.NeuroTagConfidenceLogEntry;1;0.2220257
1625935398535;Model.NeuroTagConfidenceLogEntry;1;0.2089046
1625935398819;Model.NeuroTagConfidenceLogEntry;1;0.2384442
1625935399102;Model.NeuroTagConfidenceLogEntry;1;0.2767622
1625935399435;Model.NeuroTagConfidenceLogEntry;1;0.270356
1625935399719;Model.NeuroTagConfidenceLogEntry;1;0.1703763
1625935400018;Model.NeuroTagConfidenceLogEntry;1;0.1688458
1625935400335;Model.NeuroTagConfidenceLogEntry;1;0.2339777
1625935400618;Model.NeuroTagConfidenceLogEntry;1;0.2299038
1625935400918;Model.NeuroTagConfidenceLogEntry;1;0.2254809
1625935401234;Model.NeuroTagConfidenceLogEntry;1;0.1823743
1625935401518;Model.NeuroTagConfidenceLogEntry;1;0.1800119
1625935401818;Model.NeuroTagConfidenceLogEntry;1;0.3292542
1625935402118;Model.NeuroTagMarkedAsTargetLogEntry;2
1625935402118;Model.NeuroTagHitLogEntry;1
1625935402118;Model.NeuroTagConfidenceLogEntry;2;0
1625935404450;Model.NeuroTagConfidenceLogEntry;2;0.006868476
1625935404782;Model.NeuroTagConfidenceLogEntry;2;0.03313574
1625935405067;Model.NeuroTagConfidenceLogEntry;2;0.03786199
1625935405349;Model.NeuroTagConfidenceLogEntry;2;0.08438788
1625935405682;Model.NeuroTagConfidenceLogEntry;2;0.07435905
1625935405966;Model.NeuroTagConfidenceLogEntry;2;0.1269647
1625935406249;Model.NeuroTagConfidenceLogEntry;2;0.2167016
1625935406582;Model.NeuroTagConfidenceLogEntry;2;0.2569136
1625935406866;Model.NeuroTagConfidenceLogEntry;2;0.2215738
1625935407165;Model.NeuroTagConfidenceLogEntry;2;0.2278408
1625935407482;Model.NeuroTagConfidenceLogEntry;2;0.2336552
1625935407781;Model.NeuroTagConfidenceLogEntry;2;0.2280608
1625935408065;Model.NeuroTagConfidenceLogEntry;2;0.2949674
1625935408366;Model.NeuroTagConfidenceLogEntry;2;0.2615428
1625935408681;Model.NeuroTagConfidenceLogEntry;2;0.2827214
1625935408965;Model.NeuroTagConfidenceLogEntry;2;0.2857487
1625935409265;Model.NeuroTagConfidenceLogEntry;2;0.2685916
