1626189449958;Model.NeuroTagMarkedAsTargetLogEntry;3
1626189449958;Model.NeuroTagHitLogEntry;1
1626189452291;Model.NeuroTagMarkedAsTargetLogEntry;8
1626189452291;Model.NeuroTagHitLogEntry;3
1626189454658;Model.NeuroTagMarkedAsTargetLogEntry;2
1626189454658;Model.NeuroTagHitLogEntry;8
1626189456989;Model.NeuroTagMarkedAsTargetLogEntry;1
1626189456989;Model.NeuroTagHitLogEntry;2
1626189459355;Model.NeuroTagMarkedAsTargetLogEntry;6
1626189459355;Model.NeuroTagHitLogEntry;1
1626189459355;Model.NeuroTagConfidenceLogEntry;6;0
1626189461671;Model.NeuroTagMarkedAsTargetLogEntry;4
1626189461671;Model.NeuroTagHitLogEntry;6
1626189464052;Model.NeuroTagMarkedAsTargetLogEntry;8
1626189464052;Model.NeuroTagHitLogEntry;4
1626189464052;Model.NeuroTagConfidenceLogEntry;8;0.08315618
1626189466384;Model.NeuroTagConfidenceLogEntry;8;0.3072708
1626189466667;Model.NeuroTagMarkedAsTargetLogEntry;2
1626189466668;Model.NeuroTagHitLogEntry;8
1626189466668;Model.NeuroTagConfidenceLogEntry;2;0
1626189469033;Model.NeuroTagMarkedAsTargetLogEntry;8
1626189469033;Model.NeuroTagHitLogEntry;2
1626189471399;Model.NeuroTagMarkedAsTargetLogEntry;0
1626189471399;Model.NeuroTagHitLogEntry;8
1626189473714;Model.NeuroTagMarkedAsTargetLogEntry;7
1626189473714;Model.NeuroTagHitLogEntry;0
1626189473714;Model.NeuroTagConfidenceLogEntry;7;0.1137204
1626189476080;Model.NeuroTagMarkedAsTargetLogEntry;2
1626189476081;Model.NeuroTagHitLogEntry;7
1626189478429;Model.NeuroTagMarkedAsTargetLogEntry;1
1626189478431;Model.NeuroTagHitLogEntry;2
1626189480762;Model.ExperimentEventLogEntry;finished
1626189480762;Model.NeuroTagHitLogEntry;1
