1625317857424;Model.NeuroTagMarkedAsTargetLogEntry;7
1625317857429;Model.SensorTelemetryLogEntry;52;77;91;71;69;82;85;51;E
1625317857429;Model.ExperimentEventLogEntry;started
1625317896969;Model.NeuroTagConfidenceLogEntry;7;0.2066467
1625317897269;Model.NeuroTagConfidenceLogEntry;7;0.2154635
1625317897569;Model.NeuroTagConfidenceLogEntry;7;0.200265
1625317897869;Model.NeuroTagConfidenceLogEntry;7;0.19826
1625317898152;Model.NeuroTagConfidenceLogEntry;7;0.2119799
1625317898451;Model.NeuroTagConfidenceLogEntry;7;0.2431001
1625317898769;Model.NeuroTagConfidenceLogEntry;7;0.2862328
1625317899068;Model.NeuroTagConfidenceLogEntry;7;0.3159929
1625317899368;Model.NeuroTagConfidenceLogEntry;7;0.2135192
1625317899668;Model.NeuroTagConfidenceLogEntry;7;0.1322612
1625317899984;Model.NeuroTagConfidenceLogEntry;7;0.1686883
1625317900284;Model.NeuroTagConfidenceLogEntry;7;0.2771769
1625317900550;Model.NeuroTagConfidenceLogEntry;7;0.2699518
1625317900884;Model.NeuroTagConfidenceLogEntry;7;0.2012494
1625317901150;Model.NeuroTagConfidenceLogEntry;7;0.1596656
1625317901467;Model.NeuroTagConfidenceLogEntry;7;0.06993749
1625317901767;Model.NeuroTagConfidenceLogEntry;7;0.1055952
1625317902067;Model.NeuroTagConfidenceLogEntry;7;0.1919902
1625317902351;Model.NeuroTagConfidenceLogEntry;7;0.2056232
1625317902650;Model.NeuroTagConfidenceLogEntry;7;0.1710605
1625317902952;Model.NeuroTagConfidenceLogEntry;7;0.1048489
1625317903250;Model.NeuroTagConfidenceLogEntry;7;0.1784117
1625317903583;Model.NeuroTagConfidenceLogEntry;7;0.1593321
1625317903866;Model.NeuroTagConfidenceLogEntry;7;0.1057372
1625317904166;Model.NeuroTagConfidenceLogEntry;7;0.1091041
1625317904466;Model.NeuroTagConfidenceLogEntry;7;0.06800583
1625317904766;Model.NeuroTagConfidenceLogEntry;7;0.0636628
1625317905065;Model.NeuroTagConfidenceLogEntry;7;0.03383088
1625317905383;Model.NeuroTagConfidenceLogEntry;7;0.0793459
1625317905649;Model.NeuroTagConfidenceLogEntry;7;0.1024732
1625317905982;Model.NeuroTagConfidenceLogEntry;7;0.05728515
1625317906281;Model.NeuroTagConfidenceLogEntry;7;0.1080469
1625317906581;Model.NeuroTagConfidenceLogEntry;7;0.1510805
1625317906882;Model.NeuroTagConfidenceLogEntry;7;0.1806214
1625317907181;Model.NeuroTagConfidenceLogEntry;7;0.1271168
1625317907465;Model.NeuroTagConfidenceLogEntry;7;0.1442847
1625317907765;Model.NeuroTagConfidenceLogEntry;7;0.1143235
1625317908064;Model.NeuroTagConfidenceLogEntry;7;0.1047366
1625317908397;Model.NeuroTagConfidenceLogEntry;7;0.05707235
1625317908664;Model.NeuroTagConfidenceLogEntry;7;0.01062577
1625317908964;Model.NeuroTagConfidenceLogEntry;7;0
1625317909280;Model.NeuroTagConfidenceLogEntry;7;0.006010983
1625317909581;Model.NeuroTagConfidenceLogEntry;7;0
1625317911379;Model.NeuroTagConfidenceLogEntry;7;0.02701166
1625317911662;Model.NeuroTagConfidenceLogEntry;7;0
1625317912279;Model.NeuroTagConfidenceLogEntry;7;0.02934658
1625317912562;Model.NeuroTagConfidenceLogEntry;7;0.0439529
1625317912861;Model.NeuroTagConfidenceLogEntry;7;0.04827854
1625317913161;Model.NeuroTagConfidenceLogEntry;7;0.1166247
1625317913478;Model.NeuroTagConfidenceLogEntry;7;0.1312422
1625317913778;Model.NeuroTagConfidenceLogEntry;7;0.1694483
1625317914079;Model.NeuroTagConfidenceLogEntry;7;0.2556158
1625317914378;Model.NeuroTagConfidenceLogEntry;7;0.3444175
1625317914678;Model.NeuroTagConfidenceLogEntry;7;0.3426928
1625317914978;Model.NeuroTagConfidenceLogEntry;7;0.3000918
1625317915278;Model.NeuroTagConfidenceLogEntry;7;0.3010566
1625317915561;Model.NeuroTagConfidenceLogEntry;7;0.2848348
1625317915861;Model.NeuroTagConfidenceLogEntry;7;0.2811206
1625317916160;Model.NeuroTagConfidenceLogEntry;7;0.211639
1625317916461;Model.NeuroTagConfidenceLogEntry;7;0.1939469
1625317916760;Model.NeuroTagConfidenceLogEntry;7;0.1752932
1625317917061;Model.NeuroTagConfidenceLogEntry;7;0.1184687
1625317917343;Model.NeuroTagConfidenceLogEntry;7;0.09240131
1625317917676;Model.NeuroTagConfidenceLogEntry;7;0.132053
1625317917976;Model.NeuroTagConfidenceLogEntry;7;0.1678493
1625317918278;Model.NeuroTagConfidenceLogEntry;7;0.19049
1625317918576;Model.NeuroTagConfidenceLogEntry;7;0.1781681
1625317918876;Model.NeuroTagConfidenceLogEntry;7;0.1532087
1625317919176;Model.NeuroTagConfidenceLogEntry;7;0.2151415
1625317919459;Model.NeuroTagConfidenceLogEntry;7;0.2553783
1625317919760;Model.NeuroTagConfidenceLogEntry;7;0.2437047
1625317920059;Model.NeuroTagConfidenceLogEntry;7;0.2424651
1625317920377;Model.NeuroTagConfidenceLogEntry;7;0.2319003
1625317920676;Model.NeuroTagConfidenceLogEntry;7;0.2169253
1625317920977;Model.NeuroTagConfidenceLogEntry;7;0.2146867
1625317921275;Model.NeuroTagConfidenceLogEntry;7;0.2147737
1625317921574;Model.NeuroTagConfidenceLogEntry;7;0.2156675
1625317921875;Model.NeuroTagConfidenceLogEntry;7;0.0226069
1625317922176;Model.NeuroTagConfidenceLogEntry;7;0
1625317923074;Model.NeuroTagConfidenceLogEntry;7;0.03338726
1625317923374;Model.NeuroTagConfidenceLogEntry;7;0.01047083
1625317923657;Model.NeuroTagConfidenceLogEntry;7;0.01284991
1625317923973;Model.NeuroTagConfidenceLogEntry;7;0.06144742
1625317924258;Model.NeuroTagConfidenceLogEntry;7;0
1625317925157;Model.NeuroTagConfidenceLogEntry;7;0.1244751
1625317925472;Model.NeuroTagConfidenceLogEntry;7;0.1389471
1625317925772;Model.NeuroTagConfidenceLogEntry;7;0.1479902
1625317926072;Model.NeuroTagConfidenceLogEntry;7;0.2186649
1625317926372;Model.NeuroTagConfidenceLogEntry;7;0.2128887
1625317926672;Model.NeuroTagConfidenceLogEntry;7;0.3317574
1625317926971;Model.NeuroTagConfidenceLogEntry;7;0.2498478
1625317927271;Model.NeuroTagConfidenceLogEntry;7;0.275413
1625317927571;Model.NeuroTagConfidenceLogEntry;7;0.2139865
1625317927889;Model.NeuroTagConfidenceLogEntry;7;0.1469267
1625317928155;Model.NeuroTagConfidenceLogEntry;7;0.1810289
1625317928455;Model.NeuroTagConfidenceLogEntry;7;0.1656182
1625317928788;Model.NeuroTagConfidenceLogEntry;7;0.1410266
1625317929055;Model.NeuroTagConfidenceLogEntry;7;0.1531137
1625317929357;Model.NeuroTagConfidenceLogEntry;7;0.2172413
1625317929688;Model.NeuroTagConfidenceLogEntry;7;0.2018657
1625317929956;Model.NeuroTagConfidenceLogEntry;7;0.145809
1625317930254;Model.NeuroTagConfidenceLogEntry;7;0.2169859
1625317930570;Model.NeuroTagConfidenceLogEntry;7;0.1961018
1625317930871;Model.NeuroTagConfidenceLogEntry;7;0.1158991
1625317931171;Model.NeuroTagConfidenceLogEntry;7;0.108896
1625317931471;Model.NeuroTagConfidenceLogEntry;7;0.1066307
1625317931753;Model.NeuroTagConfidenceLogEntry;7;0.1290085
1625317932053;Model.NeuroTagConfidenceLogEntry;7;0.1914951
1625317932386;Model.NeuroTagConfidenceLogEntry;7;0.1759187
1625317932653;Model.NeuroTagConfidenceLogEntry;7;0.1448376
1625317932953;Model.NeuroTagConfidenceLogEntry;7;0.174181
1625317933286;Model.NeuroTagConfidenceLogEntry;7;0.2398018
1625317933552;Model.NeuroTagConfidenceLogEntry;7;0.2931234
1625317933869;Model.NeuroTagConfidenceLogEntry;7;0.2299611
1625317934169;Model.NeuroTagConfidenceLogEntry;7;0.1548638
1625317934468;Model.NeuroTagConfidenceLogEntry;7;0.1022524
1625317934769;Model.NeuroTagConfidenceLogEntry;7;0.1068391
1625317935069;Model.NeuroTagConfidenceLogEntry;7;0.191469
1625317935368;Model.NeuroTagConfidenceLogEntry;7;0.1864752
1625317935668;Model.NeuroTagConfidenceLogEntry;7;0.1537606
1625317935970;Model.NeuroTagConfidenceLogEntry;7;0.06520978
1625317936268;Model.NeuroTagConfidenceLogEntry;7;0.06564239
1625317936567;Model.NeuroTagConfidenceLogEntry;7;0.1128271
1625317936850;Model.NeuroTagConfidenceLogEntry;7;0.1436515
1625317937184;Model.NeuroTagConfidenceLogEntry;7;0.1854079
1625317937484;Model.NeuroTagConfidenceLogEntry;7;0.150732
1625317937768;Model.NeuroTagConfidenceLogEntry;7;0.1111702
1625317938084;Model.NeuroTagConfidenceLogEntry;7;0.1249523
1625317938367;Model.NeuroTagConfidenceLogEntry;7;0.1161166
1625317938667;Model.NeuroTagConfidenceLogEntry;7;0.1303148
1625317938967;Model.NeuroTagConfidenceLogEntry;7;0.0135055
1625317939267;Model.NeuroTagConfidenceLogEntry;7;0.06277049
1625317939567;Model.NeuroTagConfidenceLogEntry;7;0.02545057
1625317939866;Model.NeuroTagConfidenceLogEntry;7;0
1625317940166;Model.NeuroTagConfidenceLogEntry;7;0.001034406
1625317940466;Model.NeuroTagConfidenceLogEntry;7;0.009211291
1625317940783;Model.NeuroTagConfidenceLogEntry;7;0.03242358
1625317941049;Model.NeuroTagConfidenceLogEntry;7;0
1625317941383;Model.NeuroTagConfidenceLogEntry;7;0.0490765
1625317941683;Model.NeuroTagConfidenceLogEntry;7;0.08804757
1625317941983;Model.NeuroTagConfidenceLogEntry;7;0.09162599
1625317942249;Model.NeuroTagConfidenceLogEntry;7;0.105264
1625317942582;Model.NeuroTagConfidenceLogEntry;7;0.09943908
1625317942882;Model.NeuroTagConfidenceLogEntry;7;0.1214911
1625317943182;Model.NeuroTagConfidenceLogEntry;7;0.119298
1625317943465;Model.NeuroTagConfidenceLogEntry;7;0.1503021
1625317943765;Model.NeuroTagConfidenceLogEntry;7;0.1059383
1625317944065;Model.NeuroTagConfidenceLogEntry;7;0.09264825
1625317944365;Model.NeuroTagConfidenceLogEntry;7;0.06083632
1625317944648;Model.NeuroTagConfidenceLogEntry;7;0.1392121
1625317944947;Model.NeuroTagConfidenceLogEntry;7;0.2022697
1625317945248;Model.NeuroTagConfidenceLogEntry;7;0.1265022
1625317945581;Model.NeuroTagConfidenceLogEntry;7;0.1140161
1625317945881;Model.NeuroTagConfidenceLogEntry;7;0.1291537
1625317946147;Model.NeuroTagConfidenceLogEntry;7;0.2062898
1625317946480;Model.NeuroTagConfidenceLogEntry;7;0.1811166
1625317946780;Model.NeuroTagConfidenceLogEntry;7;0.1854115
1625317947086;Model.NeuroTagConfidenceLogEntry;7;0.1611223
1625317947380;Model.NeuroTagConfidenceLogEntry;7;0.1551866
1625317947680;Model.NeuroTagConfidenceLogEntry;7;0.2368885
1625317947979;Model.NeuroTagConfidenceLogEntry;7;0.2825994
1625317948279;Model.NeuroTagConfidenceLogEntry;7;0.2695609
1625317948579;Model.NeuroTagConfidenceLogEntry;7;0.2620152
1625317948879;Model.NeuroTagConfidenceLogEntry;7;0.2927137
1625317949179;Model.NeuroTagConfidenceLogEntry;7;0.2401755
1625317949479;Model.NeuroTagConfidenceLogEntry;7;0.2020904
1625317949779;Model.NeuroTagConfidenceLogEntry;7;0.1689463
1625317950079;Model.NeuroTagConfidenceLogEntry;7;0.05634756
1625317950378;Model.NeuroTagConfidenceLogEntry;7;0.05779657
1625317950661;Model.NeuroTagConfidenceLogEntry;7;0.06399883
1625317950961;Model.NeuroTagConfidenceLogEntry;7;0.06476934
1625317951261;Model.NeuroTagConfidenceLogEntry;7;0.06394163
1625317951561;Model.NeuroTagConfidenceLogEntry;7;0.08576366
1625317951861;Model.NeuroTagConfidenceLogEntry;7;0.09374248
1625317952145;Model.NeuroTagConfidenceLogEntry;7;0.1399433
1625317952477;Model.NeuroTagConfidenceLogEntry;7;0.1643193
1625317952778;Model.NeuroTagConfidenceLogEntry;7;0.1015624
1625317953061;Model.NeuroTagConfidenceLogEntry;7;0.1589336
1625317953362;Model.NeuroTagConfidenceLogEntry;7;0.1469846
1625317953660;Model.NeuroTagConfidenceLogEntry;7;0.1946865
1625317953960;Model.NeuroTagConfidenceLogEntry;7;0.1644603
1625317954260;Model.NeuroTagConfidenceLogEntry;7;0.1684292
1625317954560;Model.NeuroTagConfidenceLogEntry;7;0.1097366
1625317954893;Model.NeuroTagConfidenceLogEntry;7;0.07748345
1625317955159;Model.NeuroTagConfidenceLogEntry;7;0.1367925
1625317955459;Model.NeuroTagConfidenceLogEntry;7;0.02402345
1625317955792;Model.NeuroTagConfidenceLogEntry;7;0.05821973
1625317956059;Model.NeuroTagConfidenceLogEntry;7;0
1625317956359;Model.NeuroTagConfidenceLogEntry;7;0.09117189
1625317956659;Model.NeuroTagConfidenceLogEntry;7;0.1034009
1625317956959;Model.NeuroTagConfidenceLogEntry;7;0.144978
1625317957259;Model.NeuroTagConfidenceLogEntry;7;0.2225431
1625317957559;Model.NeuroTagConfidenceLogEntry;7;0.1715794
1625317957841;Model.NeuroTagConfidenceLogEntry;7;0.1071267
1625317958175;Model.NeuroTagConfidenceLogEntry;7;0.07108551
1625317958475;Model.NeuroTagConfidenceLogEntry;7;0.1434108
1625317958758;Model.NeuroTagConfidenceLogEntry;7;0.04940565
1625317959058;Model.NeuroTagConfidenceLogEntry;7;0.1196738
1625317959358;Model.NeuroTagConfidenceLogEntry;7;0.06468271
1625317959658;Model.NeuroTagConfidenceLogEntry;7;0.0007315066
1625317959957;Model.NeuroTagConfidenceLogEntry;7;0.04083823
1625317960290;Model.NeuroTagConfidenceLogEntry;7;0.06224667
1625317960557;Model.NeuroTagConfidenceLogEntry;7;0.1367982
1625317960857;Model.NeuroTagConfidenceLogEntry;7;0.05018367
1625317961157;Model.NeuroTagConfidenceLogEntry;7;0.1047184
1625317961456;Model.NeuroTagConfidenceLogEntry;7;0.01844835
1625317961790;Model.NeuroTagConfidenceLogEntry;7;0.1144367
1625317962090;Model.NeuroTagConfidenceLogEntry;7;0.2228217
1625317962356;Model.NeuroTagConfidenceLogEntry;7;0.2660864
1625317962672;Model.NeuroTagConfidenceLogEntry;7;0.2614964
1625317962972;Model.NeuroTagConfidenceLogEntry;7;0.2067455
1625317963272;Model.NeuroTagConfidenceLogEntry;7;0.2628545
1625317963572;Model.NeuroTagConfidenceLogEntry;7;0.3038088
1625317963872;Model.NeuroTagConfidenceLogEntry;7;0.2906053
1625317964172;Model.NeuroTagConfidenceLogEntry;7;0.2366442
1625317964472;Model.NeuroTagConfidenceLogEntry;7;0.1979836
1625317964772;Model.NeuroTagConfidenceLogEntry;7;0.1248833
1625317965071;Model.NeuroTagConfidenceLogEntry;7;0.03190883
1625317965371;Model.NeuroTagConfidenceLogEntry;7;0.04814431
1625317965671;Model.NeuroTagConfidenceLogEntry;7;0.1685433
1625317965971;Model.NeuroTagConfidenceLogEntry;7;0.1112951
1625317966254;Model.NeuroTagConfidenceLogEntry;7;0.1149236
1625317966554;Model.NeuroTagConfidenceLogEntry;7;0.1160242
1625317966888;Model.NeuroTagConfidenceLogEntry;7;0.1218232
1625317967187;Model.NeuroTagConfidenceLogEntry;7;0.06150859
1625317967470;Model.NeuroTagConfidenceLogEntry;7;0.06735392
1625317967787;Model.NeuroTagConfidenceLogEntry;7;0.05556166
1625317968070;Model.NeuroTagConfidenceLogEntry;7;0.003590019
1625317968370;Model.NeuroTagConfidenceLogEntry;7;0.03090516
1625317968653;Model.NeuroTagConfidenceLogEntry;7;0.03045792
1625317968953;Model.NeuroTagConfidenceLogEntry;7;0.0414839
1625317969253;Model.NeuroTagConfidenceLogEntry;7;0.04623617
1625317969570;Model.NeuroTagConfidenceLogEntry;7;0.06830643
1625317969869;Model.NeuroTagConfidenceLogEntry;7;0.1471871
1625317970152;Model.NeuroTagConfidenceLogEntry;7;0.1972069
1625317970486;Model.NeuroTagConfidenceLogEntry;7;0.1734554
1625317970768;Model.NeuroTagConfidenceLogEntry;7;0.1339449
1625317971052;Model.NeuroTagConfidenceLogEntry;7;0.108912
1625317971385;Model.NeuroTagConfidenceLogEntry;7;0.08544841
1625317971668;Model.NeuroTagConfidenceLogEntry;7;0.07689016
1625317971970;Model.NeuroTagConfidenceLogEntry;7;0.09100698
1625317972268;Model.NeuroTagConfidenceLogEntry;7;0.07363743
1625317972551;Model.NeuroTagConfidenceLogEntry;7;0.03721875
1625317972885;Model.NeuroTagConfidenceLogEntry;7;0.05126053
1625317973168;Model.NeuroTagConfidenceLogEntry;7;0.1343114
1625317973484;Model.NeuroTagConfidenceLogEntry;7;0.2120174
1625317973784;Model.NeuroTagConfidenceLogEntry;7;0.2185632
1625317974084;Model.NeuroTagConfidenceLogEntry;7;0.2241179
1625317974367;Model.NeuroTagConfidenceLogEntry;7;0.2165344
1625317974667;Model.NeuroTagConfidenceLogEntry;7;0.3062737
1625317974950;Model.NeuroTagConfidenceLogEntry;7;0.321046
1625317975267;Model.NeuroTagConfidenceLogEntry;7;0.3193507
1625317975567;Model.NeuroTagConfidenceLogEntry;7;0.2709832
1625317975866;Model.NeuroTagConfidenceLogEntry;7;0.2729989
1625317976151;Model.NeuroTagConfidenceLogEntry;7;0.2920193
1625317976450;Model.NeuroTagConfidenceLogEntry;7;0.2779392
1625317976749;Model.NeuroTagConfidenceLogEntry;7;0.1736506
1625317977083;Model.NeuroTagConfidenceLogEntry;7;0.1196626
1625317977382;Model.NeuroTagConfidenceLogEntry;7;0.1332511
1625317977666;Model.NeuroTagConfidenceLogEntry;7;0.09394607
1625317977967;Model.NeuroTagConfidenceLogEntry;7;0.1213031
1625317978265;Model.NeuroTagConfidenceLogEntry;7;0.1371586
1625317978548;Model.NeuroTagConfidenceLogEntry;7;0.06178482
1625317978865;Model.NeuroTagConfidenceLogEntry;7;0.05719882
1625317979165;Model.NeuroTagConfidenceLogEntry;7;0.1400402
1625317979448;Model.NeuroTagConfidenceLogEntry;7;0.1342296
1625317979781;Model.NeuroTagConfidenceLogEntry;7;0.07017442
1625317980064;Model.NeuroTagConfidenceLogEntry;7;0.1081943
1625317980364;Model.NeuroTagConfidenceLogEntry;7;0.1146892
1625317980648;Model.NeuroTagConfidenceLogEntry;7;0.1715732
1625317980947;Model.NeuroTagConfidenceLogEntry;7;0.1784595
1625317981264;Model.NeuroTagConfidenceLogEntry;7;0.2440817
1625317981564;Model.NeuroTagConfidenceLogEntry;7;0.2249272
1625317981864;Model.NeuroTagConfidenceLogEntry;7;0.1854033
1625317982181;Model.NeuroTagConfidenceLogEntry;7;0.2260903
1625317982480;Model.NeuroTagConfidenceLogEntry;7;0.2548302
1625317982780;Model.NeuroTagConfidenceLogEntry;7;0.257745
1625317983063;Model.NeuroTagConfidenceLogEntry;7;0.2465033
1625317983363;Model.NeuroTagConfidenceLogEntry;7;0.1567842
1625317983679;Model.NeuroTagConfidenceLogEntry;7;0.1600249
1625317983979;Model.NeuroTagConfidenceLogEntry;7;0.1660425
1625317984262;Model.NeuroTagConfidenceLogEntry;7;0.1804557
1625317984563;Model.NeuroTagConfidenceLogEntry;7;0.1847816
1625317984846;Model.NeuroTagConfidenceLogEntry;7;0.1831415
1625317985179;Model.NeuroTagConfidenceLogEntry;7;0.1190324
1625317985462;Model.NeuroTagConfidenceLogEntry;7;0.1180412
1625317985762;Model.NeuroTagConfidenceLogEntry;7;0.1815807
1625317986062;Model.NeuroTagConfidenceLogEntry;7;0.2672986
